Game,Store,Address,City,ZIP,Number of winners sold,Total amount won
Mega Millions,SMOKER FRIENDLY #160,"6650 W 120TH AVE
STE A-11",BROOMFIELD,80020,2,"$3,000"
Mega Millions,SMOKER FRIENDLY #174,6924 MESA RIDGE PKWY,FOUNTAIN,80817,1,"$1,000"
Mega Millions,SMOKER FRIENDLY #179,1519 E MAIN ST,TRINIDAD,81082,1,"$1,000"
Mega Millions,SMOKER FRIENDLY #520,301 MARTIN,LONGMONT,80501,2,"$11,500"
Mega Millions,SMOKER FRIENDLY #538,2698 S PARKER RD,AURORA,80014,4,"$7,000"
Mega Millions,SOCIETY CONOCO,100 SOCIETY DR,TELLURIDE,81435,1,"$250,000"
Mega Millions,SOUTH PARK EXXON,21970 HWY 285,FAIRPLAY,80440,1,"$1,500"
Mega Millions,SOUTHWEST GRILL,1000 HWY 50 W,PUEBLO,81008,1,"$2,500"
Mega Millions,SPACE STATION,644 LINCOLN AVE,STEAMBOAT SPRINGS,80487,1,"$1,000"
Mega Millions,SPACE STATION 2,312 MEYERS ST,OAK CREEK,80467,1,"$2,000"
Mega Millions,SPEEDWAY #9496,2021 E MAIN,CORTEZ,81321,1,"$2,000"
Mega Millions,SPIRITS HOUSE LIQUORS,6 WIDEFIELD BLVD,COLORADO SPRINGS,80911,1,"$30,000"
Mega Millions,SPRINGFIELD TRUCKSTOP,27080 US HWY 287,SPRINGFIELD,81073,1,"$1,000"
Mega Millions,STAR LIQUORS,624 RUSSELL BLVD,DENVER,80229,1,"$2,500"
Mega Millions,STINKER STORE #313,5100 W DARTMOUTH AVE,DENVER,80236,1,"$1,500"
Mega Millions,STINKER STORE #320,3218 F RD,CLIFTON,81520,1,"$1,500"
Mega Millions,STINKER STORE #322,2903 NORTH AVE,GRAND JUNCTION,81504,1,"$1,500"
Mega Millions,STINKER STORE #332,12022 E ARAPAHOE RD,ENGLEWOOD,80112,1,"$1,000"
Mega Millions,STINKER STORE #333,13700 E QUINCY AVE,AURORA,80015,1,"$1,500"
Mega Millions,STINKER STORE #340,800 W HAMPDEN AVE,ENGLEWOOD,80110,1,"$10,000"
Mega Millions,STINKER STORE #344,1650 E 104TH AVE,THORNTON,80233,1,"$1,000"
Mega Millions,STOCKTON GAS INC,30 N PAGOSA BL,PAGOSA SPRINGS,81147,1,"$1,000"
Mega Millions,STOP N SAVE #10,2291 S TOWNSEND AVENUE,MONTROSE,81401,1,"$1,000"
Mega Millions,STOP N SAVE #18,47 EDWARDS VILLAGE BLVD,EDWARDS,81632,1,"$2,000"
Mega Millions,STOP N SAVE #21,78415 HWY 40,WINTER PARK,80482,1,"$10,000"
Mega Millions,STOP N SAVE #3,723 HORIZON DR,GRAND JUNCTION,81506,1,"$1,000"
Mega Millions,STUART CONVENIENCE STORE,"1005 W STUART ST
STE A4",FORT COLLINS,80526,1,"$2,500"
Mega Millions,STUB'S GAS & OIL INC,16740 HWY 39,WIGGINS,80654,1,"$2,000"
Mega Millions,SUNDANCE DRUG & LIQUOR,16 KEARNS RD,SNOWMASS VILLAGE,81615,1,"$2,500"
Mega Millions,SUNMART #502,18561 HWY 40,GOLDEN,80401,1,"$1,000"
Mega Millions,SUNMART #507,665 31ST STREET,EVANS,80620,1,"$2,500"
Mega Millions,TA EXPRESS #264,2222 US HWY 6 & 50,GRAND JUNCTION,81505,1,"$1,000"
Mega Millions,TA EXPRESS #649,455 US HWY 85/87,WALSENBURG,81089,1,"$2,000"
Mega Millions,TANK N TUMMY,601 ELM AVE,ROCKY FORD,81067,1,"$2,500"
Mega Millions,TARA MARTS #14081,14081 E COLFAX AVENUE,AURORA,80011,1,"$1,000"
Mega Millions,TELLURIDE LIQ & WINE SHOP,123 E COLORADO AVE,TELLURIDE,81435,1,"$5,000"
Mega Millions,THE BARN STORE FEDERAL,2804 S FEDERAL BLVD,DENVER,80236,1,"$1,000"
Mega Millions,THE CORNER MARKET,9181 SPRUCE MOUNTAIN RD,LARKSPUR,80118,1,"$10,000"
Mega Millions,THE SERVICE OIL CO #2701,2701 JANITELL RD,COLORADO SPRINGS,80906,2,"$12,500"
Mega Millions,THE SNACK SHACK,6445 SOURCE CENTER PT,COLORADO SPRINGS,80923,1,"$2,000"
Mega Millions,THOMPSON RANCH CONVENIENCE,4810 LARIMER PARKWAY,JOHNSTOWN,80534,1,"$1,500"
Mega Millions,THREE SEVEN CORNER MART,8950 E COLFAX AVE,AURORA,80010,2,"$2,500"
Mega Millions,THRIFTWAY #274,15051 STATE HWY 172,IGNACIO,81137,1,"$1,000"
Mega Millions,TOTAL WINE AND LIQUORS,6901 S BROADWAY,LITTLETON,80122,1,"$1,500"
Mega Millions,TRAVELCENTERS OF AMERICA #148,5101 QUEBEC ST,COMMERCE CITY,80022,1,"$1,500"
Mega Millions,TRAVEL SHOPPE,415 S LINCOLN ST,BURLINGTON,80807,1,"$2,500"
Mega Millions,TRINIDAD FUEL STOP,EXIT 11 & I-25,TRINIDAD,81082,1,"$2,500"
Mega Millions,T SQUARE,17050 E MAIN ST,PARKER,80134,3,"$3,500"
Mega Millions,U PUMP IT EVANS,3632 11TH AVE,EVANS,80620,1,"$1,500"
Mega Millions,VALLEY MARKET,4493 BENT BROTHERS BLVD,COLORADO CITY,81019,1,"$10,000"
Mega Millions,VALLEY RANCH SUPPLY,57454 HWY 330,COLLBRAN,81624,1,"$2,000"
Mega Millions,VILLA PARK MINI MART,1000 KNOX CT,DENVER,80204,4,"$34,500"
Mega Millions,WALMART #4747 NHM,10755 WASHINGTON ST,THORNTON,80233,1,"$1,500"
Mega Millions,WATERWAY GAS & WASH #43,44 W FLATIRON DRIVE,BROOMFIELD,80021,1,"$1,000"
Mega Millions,WEST EVANS CONOCO,2110 S FEDERAL BLVD,DENVER,80219,1,"$2,500"
Mega Millions,WIGGINS SUPERS,611 CENTRAL AVE,WIGGINS,80654,1,"$2,000"
Mega Millions,WINDSOR ZOOM MART,401 MAIN,WINDSOR,80550,2,"$2,500"
Mega Millions,WINNERS CORNER CO LLC,550 E ABRIENDO AVE,PUEBLO,81004,12,"$12,000"
Mega Millions,YOSEMITE CONOCO,8900 E HAMPDEN AVE,DENVER,80231,2,"$3,500"
Mega Millions,YZ SYRACUSE MARKET,1131 SYRACUSE ST,DENVER,80220,1,"$2,500"
