Draw date,Last Day To Claim,Winning Numbers,Megaball,Megaplier,Jackpot,Jackpot Cash Value,Jackpot Winners,Jackpot CO Winners,Match 5 Prize,Match 5 CO Winners,Match 5 Prize (with Megaplier),Match 5 CO Winners (with Megaplier),Match 4 + Megaball Prize,Match 4 + Megaball CO Winners,Match 4 + Megaball Prize (with Megaplier),Match 4 + Megaball CO Winners (with Megaplier),Match 4 Prize,Match 4 CO Winners,Match 4 Prize (with Megaplier),Match 4 CO Winners (with Megaplier),Match 3 + Megaball Prize,Match 3 + Megaball CO Winners,Match 3 + Megaball Prize (with Megaplier),Match 3 + Megaball CO Winners (with Megaplier),Match 3 Prize,Match 3 CO Winners,Match 3 Prize (with Megaplier),Match 3 CO Winners (with Megaplier),Match 2 + Megaball Prize,Match 2 + Megaball CO Winners,Match 2 + Megaball Prize (with Megaplier),Match 2 + Megaball CO Winners (with Megaplier),Match 1 + Megaball Prize,Match 1 + Megaball CO Winners,Match 1 + Megaball Prize (with Megaplier),Match 1 + Megaball CO Winners (with Megaplier),Match 0 + Megaball Prize,Match 0 + Megaball CO Winners,Match 0 + Megaball Prize (with Megaplier),Match 0 + Megaball CO Winners (with Megaplier)
"Dec. 29, 2017",06/27/2018,4 - 10 - 18 - 28 - 62,7,2,"$306,000,000","$193,100,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,7,"$1,000",7,$200,20,$400,16,$10,451,$20,300,$10,431,$20,264,$4,3120,$8,2242,$2,7139,$4,5052
"Dec. 26, 2017",06/24/2018,10 - 12 - 20 - 38 - 41,25,4,"$277,000,000","$173,000,000",0,0,"$1,000,000",0,"$4,000,000",0,"$10,000",0,"$40,000",0,$500,4,"$2,000",2,$200,7,$800,4,$10,247,$40,164,$10,166,$40,116,$4,1406,$16,896,$2,3375,$8,2087
"Dec. 22, 2017",06/20/2018,1 - 20 - 30 - 33 - 42,16,4,"$253,000,000","$157,500,000",0,0,"$1,000,000",0,"$4,000,000",0,"$10,000",0,"$40,000",0,$500,2,"$2,000",3,$200,8,$800,2,$10,227,$40,120,$10,167,$40,111,$4,1327,$16,882,$2,3293,$8,2045
"Dec. 19, 2017",06/17/2018,28 - 37 - 39 - 42 - 58,2,3,"$223,000,000","$140,100,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,8,"$1,500",0,$200,8,$600,5,$10,171,$30,95,$10,170,$30,112,$4,1274,$12,792,$2,3158,$6,2010
"Dec. 15, 2017",06/13/2018,4 - 12 - 36 - 44 - 57,19,4,"$208,000,000","$132,200,000",0,0,"$1,000,000",0,"$4,000,000",0,"$10,000",0,"$40,000",0,$500,0,"$2,000",0,$200,2,$800,4,$10,183,$40,83,$10,142,$40,101,$4,934,$16,692,$2,2397,$8,1623
"Dec. 12, 2017",06/10/2018,8 - 23 - 24 - 25 - 27,9,2,"$191,000,000","$119,900,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,3,"$1,000",5,$200,12,$400,6,$10,176,$20,152,$10,160,$20,124,$4,1167,$8,818,$2,2602,$4,1792
"Dec. 8, 2017",06/06/2018,6 - 37 - 46 - 60 - 70,24,2,"$176,000,000","$110,900,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",1,$500,0,"$1,000",1,$200,4,$400,3,$10,119,$20,76,$10,115,$20,68,$4,786,$8,524,$2,2081,$4,1309
"Dec. 5, 2017",06/03/2018,14 - 15 - 37 - 42 - 67,22,4,"$160,000,000","$100,800,000",0,0,"$1,000,000",0,"$4,000,000",0,"$10,000",0,"$40,000",0,$500,3,"$2,000",1,$200,5,$800,3,$10,134,$40,97,$10,112,$40,82,$4,810,$16,586,$2,1976,$8,1422
"Dec. 1, 2017",05/30/2018,16 - 22 - 40 - 41 - 59,8,4,"$145,000,000","$91,000,000",0,0,"$1,000,000",0,"$4,000,000",0,"$10,000",0,"$40,000",0,$500,0,"$2,000",3,$200,3,$800,3,$10,140,$40,85,$10,110,$40,80,$4,906,$16,587,$2,2199,$8,1557
"Nov. 28, 2017",05/27/2018,10 - 17 - 47 - 51 - 61,5,2,"$132,000,000","$83,100,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,2,"$1,000",1,$200,4,$400,1,$10,116,$20,86,$10,131,$20,91,$4,954,$8,668,$2,2231,$4,1497
"Nov. 24, 2017",05/23/2018,16 - 36 - 54 - 61 - 64,22,3,"$119,000,000","$75,000,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,2,"$1,500",0,$200,6,$600,3,$10,108,$30,65,$10,87,$30,58,$4,623,$12,429,$2,1618,$6,1135
"Nov. 21, 2017",05/20/2018,3 - 7 - 22 - 27 - 50,3,3,"$106,000,000","$66,900,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,6,"$1,500",3,$200,11,$600,2,$10,154,$30,114,$10,144,$30,106,$4,1001,$12,711,$2,2089,$6,1447
"Nov. 17, 2017",05/16/2018,3 - 26 - 55 - 58 - 70,15,4,"$95,000,000","$59,500,000",0,0,"$1,000,000",0,"$4,000,000",0,"$10,000",0,"$40,000",0,$500,2,"$2,000",1,$200,3,$800,5,$10,96,$40,70,$10,84,$40,79,$4,706,$16,520,$2,1826,$8,1386
"Nov. 14, 2017",05/13/2018,1 - 14 - 21 - 22 - 28,19,3,"$82,000,000","$51,100,000",0,0,"$1,000,000",0,"$3,000,000",0,"$10,000",0,"$30,000",0,$500,7,"$1,500",0,$200,2,$600,4,$10,136,$30,106,$10,70,$30,66,$4,646,$12,438,$2,1467,$6,1100
"Nov. 10, 2017",05/09/2018,6 - 23 - 38 - 42 - 58,24,2,"$71,000,000","$44,500,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,1,"$1,000",1,$200,7,$400,2,$10,93,$20,64,$10,58,$20,44,$4,540,$8,406,$2,1339,$4,1049
"Nov. 7, 2017",05/06/2018,1 - 54 - 60 - 68 - 69,11,4,"$59,000,000","$37,000,000",0,0,"$1,000,000",0,"$4,000,000",0,"$10,000",0,"$40,000",0,$500,1,"$2,000",1,$200,1,$800,2,$10,78,$40,63,$10,90,$40,58,$4,729,$16,522,$2,1863,$8,1302
"Nov. 3, 2017",05/02/2018,10 - 22 - 42 - 61 - 69,3,2,"$48,000,000","$30,000,000",0,0,"$1,000,000",0,"$2,000,000",0,"$10,000",0,"$20,000",0,$500,0,"$1,000",0,$200,7,$400,3,$10,83,$20,54,$10,61,$20,71,$4,685,$8,472,$2,1569,$4,1324
"Oct. 31, 2017",04/29/2018,6 - 28 - 31 - 52 - 53,12,4,"$40,000,000","$24,700,000",0,0,"$1,000,000",0,"$4,000,000",0,"$10,000",0,"$40,000",0,$500,0,"$2,000",3,$200,4,$800,6,$10,90,$40,60,$10,81,$40,69,$4,608,$16,481,$2,1539,$8,1095
"Oct. 27, 2017",04/25/2018,17 - 27 - 41 - 51 - 52,13,5,"$30,000,000","$18,300,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,1,"$2,500",1,$50,10,$250,5,$5,102,$25,58,$5,184,$25,124,$2,1406,$10,943,$1,3445,$5,2438
"Oct. 24, 2017",04/22/2018,20 - 24 - 34 - 56 - 64,6,4,"$25,000,000","$15,300,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",0,$500,1,"$2,000",0,$50,9,$200,4,$5,78,$20,71,$5,149,$20,106,$2,1208,$8,852,$1,3241,$4,2280
"Oct. 20, 2017",04/18/2018,6 - 23 - 63 - 66 - 73,9,2,"$20,000,000","$9,300,000",0,0,"$1,000,000",0,"$2,000,000",0,"$5,000",0,"$10,000",2,$500,3,"$1,000",1,$50,8,$100,3,$5,78,$10,60,$5,131,$10,99,$2,1231,$4,849,$1,3321,$2,2442
"Oct. 17, 2017",04/15/2018,31 - 45 - 49 - 56 - 70,11,5,"$15,000,000","$9,300,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,0,"$2,500",0,$50,4,$250,5,$5,78,$25,53,$5,131,$25,103,$2,1227,$10,871,$1,3389,$5,2476
"Oct. 13, 2017",04/11/2018,2 - 7 - 18 - 26 - 31,12,2,"$43,000,000","$26,800,000",2,0,"$1,000,000",0,"$2,000,000",0,"$5,000",1,"$10,000",0,$500,2,"$1,000",2,$50,11,$100,12,$5,164,$10,116,$5,222,$10,131,$2,1554,$4,1046,$1,3832,$2,2512
"Oct. 10, 2017",04/08/2018,7 - 16 - 24 - 61 - 62,2,5,"$36,000,000","$22,200,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,1,"$2,500",4,$50,10,$250,4,$5,87,$25,65,$5,168,$25,117,$2,1389,$10,913,$1,3619,$5,2260
"Oct. 6, 2017",04/04/2018,21 - 33 - 36 - 45 - 56,12,5,"$30,000,000","$18,400,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",1,"$25,000",0,$500,3,"$2,500",4,$50,13,$250,9,$5,97,$25,88,$5,186,$25,86,$2,1384,$10,922,$1,3630,$5,2381
"Oct. 3, 2017",04/01/2018,12 - 18 - 19 - 25 - 67,7,5,"$25,000,000","$15,400,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,0,"$2,500",1,$50,15,$250,7,$5,107,$25,91,$5,194,$25,145,$2,1566,$10,1094,$1,3739,$5,2684
"Sept. 29, 2017",03/28/2018,25 - 51 - 62 - 73 - 74,7,5,"$20,000,000","$12,400,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",1,"$25,000",0,$500,1,"$2,500",1,$50,6,$250,4,$5,61,$25,61,$5,116,$25,100,$2,1239,$10,934,$1,3839,$5,2709
"Sept. 26, 2017",03/25/2018,1 - 10 - 57 - 66 - 75,4,4,"$15,000,000","$9,400,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",0,$500,3,"$2,000",1,$50,4,$200,6,$5,83,$20,51,$5,149,$20,108,$2,1279,$8,842,$1,3377,$4,2454
"Sept. 22, 2017",03/21/2018,5 - 39 - 54 - 63 - 66,15,5,"$104,000,000","$65,800,000",1,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,1,"$2,500",0,$50,11,$250,7,$5,154,$25,92,$5,267,$25,150,$2,2185,$10,1338,$1,5918,$5,3630
"Sept. 19, 2017",03/18/2018,9 - 28 - 31 - 50 - 61,10,2,"$94,000,000","$59,300,000",0,0,"$1,000,000",0,"$2,000,000",0,"$5,000",0,"$10,000",0,$500,0,"$1,000",0,$50,9,$100,13,$5,140,$10,82,$5,254,$10,130,$2,1993,$4,1221,$1,5073,$2,3086
"Sept. 15, 2017",03/14/2018,18 - 24 - 34 - 38 - 58,3,4,"$86,000,000","$54,500,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",0,$500,4,"$2,000",0,$50,6,$200,3,$5,143,$20,70,$5,201,$20,106,$2,1661,$8,1074,$1,4351,$4,2770
"Sept. 12, 2017",03/11/2018,26 - 37 - 41 - 54 - 65,3,4,"$76,000,000","$48,200,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",0,$500,2,"$2,000",0,$50,5,$200,7,$5,110,$20,67,$5,221,$20,109,$2,1725,$8,999,$1,4643,$4,2869
"Sept. 8, 2017",03/07/2018,4 - 5 - 14 - 26 - 73,14,3,"$70,000,000","$45,000,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,0,"$1,500",2,$50,9,$150,7,$5,159,$15,83,$5,201,$15,159,$2,1640,$6,1072,$1,4212,$3,2534
"Sept. 5, 2017",03/04/2018,11 - 17 - 59 - 70 - 72,1,3,"$61,000,000","$38,600,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,4,"$1,500",0,$50,11,$150,7,$5,115,$15,56,$5,190,$15,114,$2,1551,$6,917,$1,3992,$3,2514
"Sept. 1, 2017",02/28/2018,4 - 13 - 31 - 50 - 64,12,5,"$53,000,000","$33,600,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,3,"$2,500",1,$50,14,$250,2,$5,128,$25,78,$5,205,$25,131,$2,1637,$10,1055,$1,4274,$5,2853
"Aug. 29, 2017",02/25/2018,2 - 13 - 17 - 35 - 73,3,3,"$45,000,000","$28,700,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,0,"$1,500",0,$50,9,$150,5,$5,113,$15,90,$5,203,$15,131,$2,1603,$6,1065,$1,3995,$3,2613
"Aug. 25, 2017",02/21/2018,17 - 38 - 42 - 51 - 65,11,5,"$37,000,000","$23,400,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,3,"$2,500",0,$50,6,$250,7,$5,137,$25,79,$5,243,$25,155,$2,1863,$10,1303,$1,4886,$5,3621
"Aug. 22, 2017",02/18/2018,24 - 35 - 46 - 50 - 51,7,4,"$25,000,000","$15,800,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",0,$500,3,"$2,000",1,$50,10,$200,8,$5,118,$20,85,$5,205,$20,142,$2,1734,$8,1337,$1,4907,$4,3660
"Aug. 18, 2017",02/14/2018,1 - 31 - 34 - 40 - 75,6,3,"$20,000,000","$12,600,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,1,"$1,500",3,$50,5,$150,1,$5,89,$15,79,$5,174,$15,124,$2,1464,$6,1074,$1,3957,$3,2844
"Aug. 15, 2017",02/11/2018,7 - 16 - 20 - 66 - 73,7,2,"$15,000,000","$9,300,000",0,0,"$1,000,000",0,"$2,000,000",0,"$5,000",0,"$10,000",1,$500,1,"$1,000",0,$50,9,$100,6,$5,136,$10,78,$5,200,$10,145,$2,1981,$4,1426,$1,4890,$2,3459
"Aug. 11, 2017",02/07/2018,23 - 33 - 53 - 56 - 58,6,5,"$393,000,000","$247,300,000",1,0,"$1,000,000",0,"$5,000,000",0,"$5,000",3,"$25,000",1,$500,10,"$2,500",6,$50,47,$250,26,$5,666,$25,343,$5,955,$25,559,$2,8532,$10,4253,$1,22180,$5,11367
"Aug. 8, 2017",02/04/2018,11 - 17 - 50 - 52 - 74,14,2,"$350,000,000","$218,300,000",0,0,"$1,000,000",0,"$2,000,000",0,"$5,000",0,"$10,000",1,$500,6,"$1,000",2,$50,28,$100,18,$5,440,$10,241,$5,783,$10,376,$2,6409,$4,3314,$1,17018,$2,8678
"Aug. 4, 2017",01/31/2018,9 - 17 - 25 - 63 - 71,4,5,"$323,000,000","$201,700,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,12,"$2,500",2,$50,20,$250,15,$5,368,$25,170,$5,564,$25,256,$2,4832,$10,2268,$1,12428,$5,6094
"Aug. 1, 2017",01/28/2018,20 - 22 - 52 - 57 - 73,7,5,"$303,000,000","$187,500,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,6,"$2,500",1,$50,18,$250,14,$5,291,$25,139,$5,524,$25,279,$2,4604,$10,2308,$1,12337,$5,6208
"July 28, 2017",01/24/2018,4 - 6 - 31 - 49 - 52,11,3,"$282,000,000","$173,900,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",1,"$15,000",0,$500,2,"$1,500",0,$50,19,$150,13,$5,259,$15,117,$5,441,$15,195,$2,3767,$6,1855,$1,9665,$3,4776
"July 25, 2017",01/21/2018,2 - 5 - 26 - 58 - 60,6,3,"$262,000,000","$162,300,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,3,"$1,500",1,$50,15,$150,12,$5,297,$15,127,$5,455,$15,222,$2,3739,$6,1772,$1,9673,$3,4788
"July 21, 2017",01/17/2018,18 - 31 - 36 - 50 - 74,10,4,"$248,000,000","$155,300,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",1,$500,5,"$2,000",1,$50,13,$200,15,$5,262,$20,114,$5,438,$20,207,$2,3517,$8,1769,$1,9294,$4,4597
"July 18, 2017",01/14/2018,8 - 12 - 23 - 51 - 73,6,4,"$232,000,000","$143,800,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",0,$500,5,"$2,000",6,$50,22,$200,6,$5,260,$20,127,$5,423,$20,206,$2,3580,$8,1722,$1,9317,$4,4713
"July 14, 2017",01/10/2018,11 - 12 - 24 - 32 - 73,1,4,"$217,000,000","$134,100,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",0,$500,3,"$2,000",1,$50,15,$200,4,$5,263,$20,115,$5,391,$20,189,$2,2984,$8,1459,$1,7869,$4,3716
"July 11, 2017",01/07/2018,7 - 18 - 24 - 55 - 74,10,2,"$202,000,000","$123,900,000",0,0,"$1,000,000",0,"$2,000,000",0,"$5,000",0,"$10,000",1,$500,2,"$1,000",4,$50,21,$100,8,$5,262,$10,125,$5,385,$10,205,$2,3260,$4,1677,$1,8500,$2,4178
"July 7, 2017",01/03/2018,2 - 9 - 11 - 28 - 60,10,5,"$186,000,000","$114,000,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",1,"$25,000",0,$500,4,"$2,500",0,$50,9,$250,8,$5,278,$25,141,$5,353,$25,185,$2,2811,$10,1475,$1,7255,$5,3673
"July 4, 2017",12/31/2017,16 - 39 - 47 - 53 - 71,15,4,"$172,000,000","$106,800,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",0,$500,6,"$2,000",4,$50,19,$200,5,$5,182,$20,102,$5,320,$20,171,$2,2701,$8,1416,$1,7344,$4,3960
"June 30, 2017",12/27/2017,10 - 38 - 51 - 55 - 64,6,5,"$158,000,000","$98,900,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",1,"$25,000",0,$500,0,"$2,500",2,$50,12,$250,2,$5,214,$25,84,$5,306,$25,122,$2,2496,$10,1303,$1,6725,$5,3620
"June 27, 2017",12/24/2017,4 - 21 - 45 - 52 - 57,14,4,"$145,000,000","$92,200,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",0,$500,1,"$2,000",0,$50,10,$200,9,$5,172,$20,103,$5,320,$20,166,$2,2429,$8,1349,$1,6322,$4,3497
"June 23, 2017",12/20/2017,12 - 20 - 53 - 66 - 74,11,2,"$134,000,000","$85,400,000",0,0,"$1,000,000",0,"$2,000,000",0,"$5,000",1,"$10,000",0,$500,1,"$1,000",0,$50,8,$100,5,$5,169,$10,90,$5,302,$10,160,$2,2416,$4,1278,$1,6250,$2,3644
"June 20, 2017",12/17/2017,2 - 15 - 41 - 49 - 63,3,3,"$123,000,000","$78,000,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,6,"$1,500",4,$50,13,$150,5,$5,174,$15,98,$5,322,$15,151,$2,2434,$6,1364,$1,6558,$3,3671
"June 16, 2017",12/13/2017,18 - 22 - 26 - 30 - 44,9,5,"$113,000,000","$71,400,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,2,"$2,500",2,$50,11,$250,13,$5,181,$25,103,$5,253,$25,190,$2,2199,$10,1275,$1,5677,$5,3332
"June 13, 2017",12/10/2017,27 - 51 - 62 - 68 - 75,8,3,"$101,000,000","$62,900,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",2,$500,3,"$1,500",1,$50,6,$150,3,$5,164,$15,92,$5,251,$15,147,$2,2168,$6,1393,$1,5928,$3,3596
"June 9, 2017",12/06/2017,3 - 16 - 28 - 33 - 37,9,5,"$90,000,000","$56,100,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,2,"$2,500",2,$50,12,$250,9,$5,133,$25,106,$5,210,$25,141,$2,1670,$10,1134,$1,4229,$5,2767
"June 6, 2017",12/03/2017,3 - 5 - 16 - 49 - 75,5,3,"$80,000,000","$50,400,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,1,"$1,500",3,$50,7,$150,11,$5,112,$15,74,$5,177,$15,142,$2,1643,$6,1152,$1,4274,$3,2794
"June 2, 2017",11/29/2017,7 - 42 - 57 - 69 - 72,10,3,"$74,000,000","$46,400,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,2,"$1,500",0,$50,9,$150,3,$5,102,$15,67,$5,165,$15,110,$2,1362,$6,973,$1,3891,$3,2670
"May 30, 2017",11/26/2017,5 - 20 - 32 - 37 - 67,5,5,"$65,000,000","$40,300,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,1,"$2,500",1,$50,11,$250,6,$5,112,$25,45,$5,177,$25,119,$2,1425,$10,1003,$1,3620,$5,2393
"May 26, 2017",11/22/2017,25 - 26 - 28 - 37 - 56,5,3,"$58,000,000","$35,900,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,0,"$1,500",1,$50,5,$150,5,$5,107,$15,76,$5,165,$15,103,$2,1425,$6,952,$1,3548,$3,2451
"May 23, 2017",11/19/2017,6 - 13 - 17 - 33 - 60,14,2,"$50,000,000","$30,900,000",0,0,"$1,000,000",0,"$2,000,000",0,"$5,000",0,"$10,000",0,$500,1,"$1,000",0,$50,7,$100,6,$5,109,$10,74,$5,144,$10,98,$2,1320,$4,842,$1,3400,$2,2346
"May 19, 2017",11/15/2017,1 - 4 - 5 - 24 - 30,1,3,"$43,000,000","$26,500,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,3,"$1,500",2,$50,9,$150,8,$5,145,$15,132,$5,155,$15,107,$2,1220,$6,826,$1,3051,$3,2032
"May 16, 2017",11/12/2017,4 - 35 - 39 - 56 - 72,11,5,"$36,000,000","$21,900,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,2,"$2,500",0,$50,5,$250,1,$5,69,$25,69,$5,162,$25,111,$2,1340,$10,944,$1,3600,$5,2454
"May 12, 2017",11/08/2017,28 - 34 - 41 - 42 - 47,13,4,"$30,000,000","$18,200,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",1,"$20,000",0,$500,4,"$2,000",1,$50,3,$200,4,$5,96,$20,65,$5,163,$20,94,$2,1222,$8,825,$1,3238,$4,2368
"May 9, 2017",11/05/2017,6 - 29 - 45 - 69 - 73,11,5,"$25,000,000","$15,100,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,0,"$2,500",0,$50,5,$250,2,$5,80,$25,57,$5,139,$25,102,$2,1250,$10,890,$1,3182,$5,2371
"May 5, 2017",11/01/2017,4 - 23 - 33 - 47 - 53,7,4,"$20,000,000","$12,100,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",0,$500,2,"$2,000",0,$50,10,$200,5,$5,102,$20,73,$5,165,$20,134,$2,1342,$8,974,$1,3296,$4,2442
"May 2, 2017",10/29/2017,5 - 14 - 42 - 43 - 58,1,4,"$15,000,000","$9,100,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",1,$500,0,"$2,000",2,$50,3,$200,6,$5,77,$20,47,$5,145,$20,90,$2,1113,$8,803,$1,2788,$4,2080
"April 28, 2017",10/25/2017,6 - 13 - 18 - 20 - 31,13,4,"$61,000,000","$37,200,000",1,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",0,$500,2,"$2,000",2,$50,12,$200,15,$5,146,$20,109,$5,228,$20,176,$2,1653,$8,1143,$1,3971,$4,2660
"April 25, 2017",10/22/2017,3 - 13 - 33 - 40 - 50,2,4,"$52,000,000","$31,800,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",0,$500,2,"$2,000",1,$50,9,$200,10,$5,125,$20,100,$5,187,$20,112,$2,1526,$8,973,$1,3824,$4,2516
"April 21, 2017",10/18/2017,1 - 12 - 13 - 32 - 34,10,2,"$45,000,000","$27,800,000",0,0,"$1,000,000",0,"$2,000,000",0,"$5,000",0,"$10,000",0,$500,5,"$1,000",0,$50,3,$100,8,$5,130,$10,76,$5,177,$10,141,$2,1456,$4,996,$1,3824,$2,2455
"April 18, 2017",10/15/2017,8 - 29 - 30 - 43 - 64,6,3,"$37,000,000","$22,800,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,4,"$1,500",0,$50,6,$150,7,$5,116,$15,72,$5,147,$15,122,$2,1412,$6,905,$1,3632,$3,2469
"April 14, 2017",10/11/2017,5 - 10 - 55 - 60 - 73,12,5,"$30,000,000","$18,400,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,1,"$2,500",0,$50,14,$250,2,$5,73,$25,62,$5,152,$25,104,$2,1423,$10,954,$1,3425,$5,2467
"April 11, 2017",10/08/2017,19 - 34 - 35 - 38 - 49,8,5,"$25,000,000","$15,200,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,1,"$2,500",1,$50,7,$250,4,$5,91,$25,67,$5,178,$25,110,$2,1323,$10,907,$1,3528,$5,2489
"April 7, 2017",10/04/2017,30 - 33 - 43 - 47 - 69,15,5,"$20,000,000","$12,200,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,4,"$2,500",2,$50,5,$250,8,$5,81,$25,58,$5,166,$25,109,$2,1248,$10,928,$1,3439,$5,2539
"April 4, 2017",10/01/2017,13 - 24 - 34 - 35 - 55,9,5,"$15,000,000","$9,100,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,0,"$2,500",3,$50,4,$250,4,$5,88,$25,86,$5,140,$25,106,$2,1297,$10,929,$1,3555,$5,2445
"March 31, 2017",09/27/2017,17 - 24 - 27 - 32 - 58,10,3,"$174,000,000","$105,300,000",1,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",0,$500,2,"$1,500",1,$50,20,$150,7,$5,213,$15,124,$5,355,$15,199,$2,2901,$6,1591,$1,7730,$3,4092
"March 28, 2017",09/24/2017,30 - 33 - 35 - 37 - 46,10,5,"$162,000,000","$99,000,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",1,"$25,000",0,$500,2,"$2,500",1,$50,16,$250,8,$5,202,$25,98,$5,297,$25,191,$2,2792,$10,1537,$1,7388,$5,4039
"March 24, 2017",09/20/2017,5 - 28 - 37 - 61 - 69,1,5,"$151,000,000","$91,500,000",0,0,"$1,000,000",0,"$5,000,000",0,"$5,000",0,"$25,000",0,$500,4,"$2,500",1,$50,12,$250,3,$5,169,$25,106,$5,275,$25,173,$2,2378,$10,1215,$1,6147,$5,3278
"March 21, 2017",09/17/2017,4 - 45 - 53 - 73 - 75,7,3,"$140,000,000","$84,000,000",0,0,"$1,000,000",0,"$3,000,000",0,"$5,000",0,"$15,000",1,$500,3,"$1,500",0,$50,16,$150,4,$5,171,$15,84,$5,303,$15,151,$2,2454,$6,1389,$1,6714,$3,3975
"March 17, 2017",09/13/2017,11 - 27 - 31 - 58 - 60,10,4,"$131,000,000","$78,000,000",0,0,"$1,000,000",0,"$4,000,000",0,"$5,000",0,"$20,000",0,$500,0,"$2,000",1,$50,14,$200,4,$5,179,$20,91,$5,285,$20,148,$2,2320,$8,1325,$1,6049,$4,3284
