Game,Store,Address,City,ZIP,Number of winners sold,Total amount won
Colorado Lotto+,BOW MART,5198 S LOWELL BLVD,LITTLETON,80123,1,"$1,000"
Colorado Lotto+,BRANDING IRON LIQUOR,3204 W CR 54G,LAPORTE,80535,1,"$1,083"
Colorado Lotto+,BREAK TIME,15015 E HINSDALE DRIVE,CENTENNIAL,80112,1,"$1,404"
Colorado Lotto+,BRIGHTON CORNERSTOP,21 WELD CO RD 27,BRIGHTON,80603,1,"$1,428"
Colorado Lotto+,BROADWAY SINCLAIR,6185 BROADWAY W 62ND AVE,DENVER,80216,1,"$1,250"
Colorado Lotto+,CAPITOL HEIGHTS PHARMACY,1200 MADISON STREET,DENVER,80206,1,"$2,075"
Colorado Lotto+,CEDAREDGE FOODTOWN,210 SE INDEPENDENCE AVE,CEDAREDGE,81413,1,"$1,083"
Colorado Lotto+,C & F FOOD STORE #10,437 32 ROAD,CLIFTON,81520,2,"$1,250"
Colorado Lotto+,C & F FOOD STORE #2,3199 MESA AVE,GRAND JUNCTION,81504,1,"$1,250"
Colorado Lotto+,CHAMBERS GAS & WASH,5103 CHAMBERS RD,DENVER,80239,2,"$2,950"
Colorado Lotto+,CIRCLE K #2703291,6135 N CAREFREE CIRCLE,COLORADO SPRINGS,80922,1,"$1,250"
Colorado Lotto+,CIRCLE K #2709838,6560 S ACADEMY BLVD,COLORADO SPRINGS,80906,1,"$1,428"
Colorado Lotto+,CIRCLE K #2709839,12051 N HURON ST,WESTMINSTER,80234,1,"$1,250"
Colorado Lotto+,CIRCLE K #2709860,23 W WOLFENSBERGER,CASTLE ROCK,80109,1,"$1,201"
Colorado Lotto+,CIRCLE K #2709868,3600 W 38TH AVE,DENVER,80211,1,"$1,133"
Colorado Lotto+,CIRCLE K #2709879,7550 S UNIVERSITY BLVD,LITTLETON,80122,1,"$1,500"
Colorado Lotto+,CIRCLE K #2709899,2290 S HAVANA ST,AURORA,80014,1,"$1,000"
Colorado Lotto+,CIRCLE K #2709903,595 SUMMIT BLVD,BROOMFIELD,80021,1,"$2,950,000"
Colorado Lotto+,CIRCLE K #2740645,2500 W EISENHOWER,LOVELAND,80537,1,"$1,058"
Colorado Lotto+,CIRCLE K #2740661,4498 SHERIDAN BLVD,DENVER,80212,1,"$1,115"
Colorado Lotto+,CIRCLE K #2740666,94 W WOLFENSBERGER RD,CASTLE ROCK,80109,2,"$2,154"
Colorado Lotto+,CIRCLE K #2740669,5600 E 64TH AVE,COMMERCE CITY,80022,2,"$3,134,287"
Colorado Lotto+,CIRCLE K #2740695,4825 GALLY RD,COLORADO SPRINGS,80915,2,"$2,094"
Colorado Lotto+,CIRCLE K #2741115,11195 HURON ST,NORTHGLENN,80234,1,"$1,022"
