,draw_date,draw_year,draw_month,draw_day,winning_numbers_list,winning_numbers,winning_numbers_new,ball_1,ball_2,ball_3,ball_4,ball_5,ball_6,ball_1_int,ball_2_int,ball_3_int,ball_4_int,ball_5_int,ball_6_int,odd_even,odd_even_0,odd_even_1,odd_even_2,odd_even_3,odd_even_4,odd_even_5,odd_even_6,high_low,high_low_0,high_low_1,high_low_2,high_low_3,high_low_4,high_low_5,high_low_6,IQR,IQR_0,IQR_1,IQR_2,IQR_3,IQR_4,IQR_5,IQR_6,delta_1,delta_2,delta_3,delta_4,delta_5,jackpot,jackpot_cash_value,jackpot_co_winners,match_5_prize,match_5_co_winners,match_4_prize,match_4_co_winners,match_3_prize,match_3_co_winners,match_5_2x_prize,match_5_2x_winners,match_5_3x_prize,match_5_3x_winners,match_5_4x_prize,match_5_4x_winners,match_5_5x_prize,match_5_5x_winners,match_4_2x_prize,match_4_2x_winners,match_4_3x_prize,match_4_3x_winners,match_4_4x_prize,match_4_4x_winners,match_4_5x_prize,match_4_5x_winners,match_3_2x_prize,match_3_2x_winners,match_3_3x_prize,match_3_3x_winners,match_3_4x_prize,match_3_4x_winners,match_3_5x_prize,match_3_5x_winners
2501,1996-11-20,1996,11,20,['6   8   13   14   25   42'],6   8   13   14   25   42,"[""'6'"", ""'8'"", ""'13'"", ""'14'"", ""'25'"", ""'42'""]",6,8,13,14,25,42,6,8,13,14,25,42,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,2,5,1,11,17,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,1996-11-16,1996,11,16,['14   19   29   31   34   39'],14   19   29   31   34   39,"[""'14'"", ""'19'"", ""'29'"", ""'31'"", ""'34'"", ""'39'""]",14,19,29,31,34,39,14,19,29,31,34,39,4,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,5,10,2,3,5,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,1996-11-13,1996,11,13,['4   12   19   24   40   42'],4   12   19   24   40   42,"[""'4'"", ""'12'"", ""'19'"", ""'24'"", ""'40'"", ""'42'""]",4,12,19,24,40,42,4,12,19,24,40,42,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,8,7,5,16,2,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,1996-11-09,1996,11,09,['5   10   16   20   37   38'],5   10   16   20   37   38,"[""'5'"", ""'10'"", ""'16'"", ""'20'"", ""'37'"", ""'38'""]",5,10,16,20,37,38,5,10,16,20,37,38,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,5,6,4,17,1,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2505,1996-11-06,1996,11,06,['4   14   19   26   29   35'],4   14   19   26   29   35,"[""'4'"", ""'14'"", ""'19'"", ""'26'"", ""'29'"", ""'35'""]",4,14,19,26,29,35,4,14,19,26,29,35,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,10,5,7,3,6,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,1996-11-02,1996,11,02,['5   21   24   26   30   40'],5   21   24   26   30   40,"[""'5'"", ""'21'"", ""'24'"", ""'26'"", ""'30'"", ""'40'""]",5,21,24,26,30,40,5,21,24,26,30,40,2,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,16,3,2,4,10,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,1996-10-30,1996,10,30,['4   10   18   20   23   29'],4   10   18   20   23   29,"[""'4'"", ""'10'"", ""'18'"", ""'20'"", ""'23'"", ""'29'""]",4,10,18,20,23,29,4,10,18,20,23,29,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,6,8,2,3,6,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,1996-10-26,1996,10,26,['1   4   5   18   40   41'],1   4   5   18   40   41,"[""'1'"", ""'4'"", ""'5'"", ""'18'"", ""'40'"", ""'41'""]",1,4,5,18,40,41,1,4,5,18,40,41,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,3,1,13,22,1,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2509,1996-10-23,1996,10,23,['5   6   23   24   26   32'],5   6   23   24   26   32,"[""'5'"", ""'6'"", ""'23'"", ""'24'"", ""'26'"", ""'32'""]",5,6,23,24,26,32,5,6,23,24,26,32,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,1,17,1,2,6,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,1996-10-19,1996,10,19,['6   9   11   12   31   34'],6   9   11   12   31   34,"[""'6'"", ""'9'"", ""'11'"", ""'12'"", ""'31'"", ""'34'""]",6,9,11,12,31,34,6,9,11,12,31,34,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,3,2,1,19,3,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2511,1996-10-16,1996,10,16,['9   17   23   31   35   37'],9   17   23   31   35   37,"[""'9'"", ""'17'"", ""'23'"", ""'31'"", ""'35'"", ""'37'""]",9,17,23,31,35,37,9,17,23,31,35,37,6,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,8,6,8,4,2,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2512,1996-10-12,1996,10,12,['11   12   14   16   30   33'],11   12   14   16   30   33,"[""'11'"", ""'12'"", ""'14'"", ""'16'"", ""'30'"", ""'33'""]",11,12,14,16,30,33,11,12,14,16,30,33,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,2,2,14,3,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,1996-10-09,1996,10,09,['7   12   18   31   33   37'],7   12   18   31   33   37,"[""'7'"", ""'12'"", ""'18'"", ""'31'"", ""'33'"", ""'37'""]",7,12,18,31,33,37,7,12,18,31,33,37,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,5,6,13,2,4,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,1996-10-05,1996,10,05,['14   22   23   28   29   41'],14   22   23   28   29   41,"[""'14'"", ""'22'"", ""'23'"", ""'28'"", ""'29'"", ""'41'""]",14,22,23,28,29,41,14,22,23,28,29,41,3,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,8,1,5,1,12,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2515,1996-10-02,1996,10,02,['3   21   24   25   33   41'],3   21   24   25   33   41,"[""'3'"", ""'21'"", ""'24'"", ""'25'"", ""'33'"", ""'41'""]",3,21,24,25,33,41,3,21,24,25,33,41,5,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,18,3,1,8,8,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2516,1996-09-28,1996,09,28,['1   4   6   13   15   31'],1   4   6   13   15   31,"[""'1'"", ""'4'"", ""'6'"", ""'13'"", ""'15'"", ""'31'""]",1,4,6,13,15,31,1,4,6,13,15,31,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,3,2,7,2,16,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,1996-09-25,1996,09,25,['2   5   17   20   23   42'],2   5   17   20   23   42,"[""'2'"", ""'5'"", ""'17'"", ""'20'"", ""'23'"", ""'42'""]",2,5,17,20,23,42,2,5,17,20,23,42,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,3,12,3,3,19,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,1996-09-21,1996,09,21,['2   13   25   35   38   41'],2   13   25   35   38   41,"[""'2'"", ""'13'"", ""'25'"", ""'35'"", ""'38'"", ""'41'""]",2,13,25,35,38,41,2,13,25,35,38,41,4,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,11,12,10,3,3,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,1996-09-18,1996,09,18,['6   14   16   18   26   34'],6   14   16   18   26   34,"[""'6'"", ""'14'"", ""'16'"", ""'18'"", ""'26'"", ""'34'""]",6,14,16,18,26,34,6,14,16,18,26,34,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,8,2,2,8,8,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2520,1996-09-14,1996,09,14,['11   17   23   25   33   42'],11   17   23   25   33   42,"[""'11'"", ""'17'"", ""'23'"", ""'25'"", ""'33'"", ""'42'""]",11,17,23,25,33,42,11,17,23,25,33,42,5,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,6,6,2,8,9,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2521,1996-09-11,1996,09,11,['12   19   21   26   27   37'],12   19   21   26   27   37,"[""'12'"", ""'19'"", ""'21'"", ""'26'"", ""'27'"", ""'37'""]",12,19,21,26,27,37,12,19,21,26,27,37,4,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,7,2,5,1,10,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2522,1996-09-07,1996,09,07,['5   14   24   30   34   39'],5   14   24   30   34   39,"[""'5'"", ""'14'"", ""'24'"", ""'30'"", ""'34'"", ""'39'""]",5,14,24,30,34,39,5,14,24,30,34,39,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,9,10,6,4,5,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2523,1996-09-04,1996,09,04,['8   13   15   22   30   39'],8   13   15   22   30   39,"[""'8'"", ""'13'"", ""'15'"", ""'22'"", ""'30'"", ""'39'""]",8,13,15,22,30,39,8,13,15,22,30,39,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,5,2,7,8,9,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2524,1996-08-31,1996,08,31,['1   7   15   16   23   41'],1   7   15   16   23   41,"[""'1'"", ""'7'"", ""'15'"", ""'16'"", ""'23'"", ""'41'""]",1,7,15,16,23,41,1,7,15,16,23,41,5,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,6,8,1,7,18,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2525,1996-08-28,1996,08,28,['2   5   34   37   38   40'],2   5   34   37   38   40,"[""'2'"", ""'5'"", ""'34'"", ""'37'"", ""'38'"", ""'40'""]",2,5,34,37,38,40,2,5,34,37,38,40,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,3,29,3,1,2,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2526,1996-08-24,1996,08,24,['9   10   15   32   34   41'],9   10   15   32   34   41,"[""'9'"", ""'10'"", ""'15'"", ""'32'"", ""'34'"", ""'41'""]",9,10,15,32,34,41,9,10,15,32,34,41,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,1,5,17,2,7,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,1996-08-21,1996,08,21,['1   4   12   29   31   40'],1   4   12   29   31   40,"[""'1'"", ""'4'"", ""'12'"", ""'29'"", ""'31'"", ""'40'""]",1,4,12,29,31,40,1,4,12,29,31,40,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,3,8,17,2,9,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,1996-08-17,1996,08,17,['1   17   31   32   41   42'],1   17   31   32   41   42,"[""'1'"", ""'17'"", ""'31'"", ""'32'"", ""'41'"", ""'42'""]",1,17,31,32,41,42,1,17,31,32,41,42,4,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,16,14,1,9,1,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,1996-08-14,1996,08,14,['11   12   22   26   29   38'],11   12   22   26   29   38,"[""'11'"", ""'12'"", ""'22'"", ""'26'"", ""'29'"", ""'38'""]",11,12,22,26,29,38,11,12,22,26,29,38,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,10,4,3,9,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,1996-08-10,1996,08,10,['7   8   19   28   29   30'],7   8   19   28   29   30,"[""'7'"", ""'8'"", ""'19'"", ""'28'"", ""'29'"", ""'30'""]",7,8,19,28,29,30,7,8,19,28,29,30,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,11,9,1,1,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,1996-08-07,1996,08,07,['4   28   33   38   39   42'],4   28   33   38   39   42,"[""'4'"", ""'28'"", ""'33'"", ""'38'"", ""'39'"", ""'42'""]",4,28,33,38,39,42,4,28,33,38,39,42,2,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,24,5,5,1,3,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,1996-08-03,1996,08,03,['4   5   9   12   18   35'],4   5   9   12   18   35,"[""'4'"", ""'5'"", ""'9'"", ""'12'"", ""'18'"", ""'35'""]",4,5,9,12,18,35,4,5,9,12,18,35,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,1,4,3,6,17,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2533,1996-07-31,1996,07,31,['14   20   29   36   38   40'],14   20   29   36   38   40,"[""'14'"", ""'20'"", ""'29'"", ""'36'"", ""'38'"", ""'40'""]",14,20,29,36,38,40,14,20,29,36,38,40,1,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,6,9,7,2,2,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,1996-07-27,1996,07,27,['5   15   17   25   28   31'],5   15   17   25   28   31,"[""'5'"", ""'15'"", ""'17'"", ""'25'"", ""'28'"", ""'31'""]",5,15,17,25,28,31,5,15,17,25,28,31,5,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,10,2,8,3,3,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,1996-07-24,1996,07,24,['16   24   27   32   36   38'],16   24   27   32   36   38,"[""'16'"", ""'24'"", ""'27'"", ""'32'"", ""'36'"", ""'38'""]",16,24,27,32,36,38,16,24,27,32,36,38,1,0,1,0,0,0,0,0,5,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,8,3,5,4,2,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,1996-07-20,1996,07,20,['12   17   19   21   24   41'],12   17   19   21   24   41,"[""'12'"", ""'17'"", ""'19'"", ""'21'"", ""'24'"", ""'41'""]",12,17,19,21,24,41,12,17,19,21,24,41,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,5,2,2,3,17,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537,1996-07-17,1996,07,17,['6   11   12   14   16   33'],6   11   12   14   16   33,"[""'6'"", ""'11'"", ""'12'"", ""'14'"", ""'16'"", ""'33'""]",6,11,12,14,16,33,6,11,12,14,16,33,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,5,1,2,2,17,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,1996-07-13,1996,07,13,['7   12   13   28   32   34'],7   12   13   28   32   34,"[""'7'"", ""'12'"", ""'13'"", ""'28'"", ""'32'"", ""'34'""]",7,12,13,28,32,34,7,12,13,28,32,34,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,5,1,15,4,2,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,1996-07-10,1996,07,10,['1   8   17   28   37   40'],1   8   17   28   37   40,"[""'1'"", ""'8'"", ""'17'"", ""'28'"", ""'37'"", ""'40'""]",1,8,17,28,37,40,1,8,17,28,37,40,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,7,9,11,9,3,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,1996-07-06,1996,07,06,['4   11   18   24   29   33'],4   11   18   24   29   33,"[""'4'"", ""'11'"", ""'18'"", ""'24'"", ""'29'"", ""'33'""]",4,11,18,24,29,33,4,11,18,24,29,33,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,7,7,6,5,4,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,1996-07-03,1996,07,03,['13   24   31   32   37   42'],13   24   31   32   37   42,"[""'13'"", ""'24'"", ""'31'"", ""'32'"", ""'37'"", ""'42'""]",13,24,31,32,37,42,13,24,31,32,37,42,3,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,11,7,1,5,5,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,1996-06-29,1996,06,29,['10   14   22   24   27   33'],10   14   22   24   27   33,"[""'10'"", ""'14'"", ""'22'"", ""'24'"", ""'27'"", ""'33'""]",10,14,22,24,27,33,10,14,22,24,27,33,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,4,8,2,3,6,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2543,1996-06-26,1996,06,26,['3   12   14   27   38   40'],3   12   14   27   38   40,"[""'3'"", ""'12'"", ""'14'"", ""'27'"", ""'38'"", ""'40'""]",3,12,14,27,38,40,3,12,14,27,38,40,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,9,2,13,11,2,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2544,1996-06-22,1996,06,22,['1   13   15   17   22   38'],1   13   15   17   22   38,"[""'1'"", ""'13'"", ""'15'"", ""'17'"", ""'22'"", ""'38'""]",1,13,15,17,22,38,1,13,15,17,22,38,4,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,12,2,2,5,16,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2545,1996-06-19,1996,06,19,['19   25   30   31   34   38'],19   25   30   31   34   38,"[""'19'"", ""'25'"", ""'30'"", ""'31'"", ""'34'"", ""'38'""]",19,25,30,31,34,38,19,25,30,31,34,38,3,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,6,5,1,3,4,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,1996-06-15,1996,06,15,['12   15   24   28   33   42'],12   15   24   28   33   42,"[""'12'"", ""'15'"", ""'24'"", ""'28'"", ""'33'"", ""'42'""]",12,15,24,28,33,42,12,15,24,28,33,42,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,3,9,4,5,9,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,1996-06-12,1996,06,12,['2   11   29   32   33   34'],2   11   29   32   33   34,"[""'2'"", ""'11'"", ""'29'"", ""'32'"", ""'33'"", ""'34'""]",2,11,29,32,33,34,2,11,29,32,33,34,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,9,18,3,1,1,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2548,1996-06-08,1996,06,08,['1   3   11   12   25   35'],1   3   11   12   25   35,"[""'1'"", ""'3'"", ""'11'"", ""'12'"", ""'25'"", ""'35'""]",1,3,11,12,25,35,1,3,11,12,25,35,5,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,2,8,1,13,10,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,1996-06-05,1996,06,05,['8   12   22   26   29   42'],8   12   22   26   29   42,"[""'8'"", ""'12'"", ""'22'"", ""'26'"", ""'29'"", ""'42'""]",8,12,22,26,29,42,8,12,22,26,29,42,1,0,1,0,0,0,0,0,4,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,4,10,4,3,13,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,1996-06-01,1996,06,01,['10   17   22   24   29   35'],10   17   22   24   29   35,"[""'10'"", ""'17'"", ""'22'"", ""'24'"", ""'29'"", ""'35'""]",10,17,22,24,29,35,10,17,22,24,29,35,3,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,7,5,2,5,6,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2551,1996-05-29,1996,05,29,['6   11   24   26   30   35'],6   11   24   26   30   35,"[""'6'"", ""'11'"", ""'24'"", ""'26'"", ""'30'"", ""'35'""]",6,11,24,26,30,35,6,11,24,26,30,35,2,0,0,1,0,0,0,0,4,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,5,13,2,4,5,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2552,1996-05-25,1996,05,25,['1   28   37   39   40   42'],1   28   37   39   40   42,"[""'1'"", ""'28'"", ""'37'"", ""'39'"", ""'40'"", ""'42'""]",1,28,37,39,40,42,1,28,37,39,40,42,3,0,0,0,1,0,0,0,5,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,27,9,2,1,2,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2553,1996-05-22,1996,05,22,['4   15   17   19   23   24'],4   15   17   19   23   24,"[""'4'"", ""'15'"", ""'17'"", ""'19'"", ""'23'"", ""'24'""]",4,15,17,19,23,24,4,15,17,19,23,24,4,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,11,2,2,4,1,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2554,1996-05-18,1996,05,18,['1   3   5   13   21   29'],1   3   5   13   21   29,"[""'1'"", ""'3'"", ""'5'"", ""'13'"", ""'21'"", ""'29'""]",1,3,5,13,21,29,1,3,5,13,21,29,6,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,2,2,8,8,8,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555,1996-05-15,1996,05,15,['6   21   30   32   39   40'],6   21   30   32   39   40,"[""'6'"", ""'21'"", ""'30'"", ""'32'"", ""'39'"", ""'40'""]",6,21,30,32,39,40,6,21,30,32,39,40,2,0,0,1,0,0,0,0,5,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,15,9,2,7,1,3201442.2,1573434.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
