Game,Store,Address,City,ZIP,Number of winners sold,Total amount won
Pick 3,GREEN VALLEY LIQUOR,4650 TOWER RD #2,DENVER,80249,64,"$26,180"
Pick 3,GRIZZLY GAS & CONVENIENCE,3200 ARAPAHOE AVE,BOULDER,80303,7,"$2,110"
Pick 3,GRUB N SCRUB,28 CARDINAL WAY,PARACHUTE,81635,3,$880
Pick 3,GST LIQUORS,102 S 11TH STREET,DOLORES,81323,2,$830
Pick 3,GV WINE & SPIRITS,"9251 E PEAKVIEW AVE
SUITE E",GREENWOOD VILLAGE,80111,4,"$1,580"
Pick 3,HAMPDEN LIQUOR,15433 E HAMPDEN AVE STE E,AURORA,80013,2,$620
Pick 3,HANDKENA LLC,"1555 S HAVANA ST
UNIT U",AURORA,80012,1,$290
Pick 3,HANDY MARKET,4401 W 52ND AVE,DENVER,80212,60,"$22,860"
Pick 3,HANGIN TREE TRAVEL PLAZA,17250 HWY 550,MONTROSE,81403,4,"$1,790"
Pick 3,HANGLOOSE LIQUORS,3129 W EISENHOWER BLVD,LOVELAND,80537,4,"$1,000"
Pick 3,HAPPY CANYON CAR WASH,886 W HAPPY CANYON ROAD,CASTLE ROCK,80108,3,"$1,160"
Pick 3,HAPPY LIQUOR,4141 KIPLING STREET,WHEAT RIDGE,80033,1,$290
Pick 3,HAPPY STOP SUPERSTORE,2714 HWY 50,GRAND JUNCTION,81503,4,"$1,400"
Pick 3,HARAF FOODS MARKET,10774 BELLE CRK BLVD #124,HENDERSON,80640,12,"$5,450"
Pick 3,HARVEY PARK LIQUORS,2418 S FEDERAL BLVD,DENVER,80219,6,"$1,500"
Pick 3,HAVANA MARKET,868 S HAVANA ST,AURORA,80012,49,"$17,560"
Pick 3,HAVANA PARK LIQUOR,10772 E ILIFF AVE,AURORA,80014,6,"$4,400"
Pick 3,HAYS DRUG,224 GRAND AVE,PAONIA,81428,1,$500
Pick 3,HAYS MARKET,919 MOUNTAIN AVE,BERTHOUD,80513,14,"$4,680"
Pick 3,HAYS MARKET,201 JOHNSTOWN CENTER DR,JOHNSTOWN,80534,6,"$1,850"
Pick 3,HERITAGE ENERGY,750 HERITAGE RD,GOLDEN,80401,4,"$1,160"
Pick 3,HERITAGE MARKET,180 S ELM,EATON,80615,7,"$1,910"
Pick 3,HERSHEYS MARKET,4501 N BROADWAY STREET,BOULDER,80304,6,"$2,040"
Pick 3,HIGHLANDS WINESELLER,6670 TIMBERLINE RD,HIGHLANDS RANCH,80130,1,$290
Pick 3,HIGH PLAINS FOOD STORE,403 ARAPAHOE,KIOWA,80117,7,"$2,310"
Pick 3,HIGH POINT LIQUOR,18674 E HAMPDEN AVE,AURORA,80013,1,$290
Pick 3,HIGH SPIRITS LIQUOR,301 S SANTA FE AVE,FOUNTAIN,80817,26,"$9,350"
Pick 3,HILLCREST LIQUORS,1416 W 104TH AVE,DENVER,80234,1,$290
Pick 3,HILL PETROLEUM,6291 W 58TH AVE,ARVADA,80002,9,"$5,390"
Pick 3,HI LO CHECK CASHING,7280 MONACO ST,COMMERCE CITY,80022,7,"$2,870"
Pick 3,HOFFMAN HEIGHTS LIQUORS,728 PEORIA ST,AURORA,80011,2,$580
Pick 3,HOLIDAY LIQUORS,997 SHERIDAN BLVD,LAKEWOOD,80214,6,"$2,790"
Pick 3,HOLLY HILLS PLAZA LIQUOR,"2120 S HOLLY ST
STE 2",DENVER,80222,1,$500
Pick 3,HOMESTEAD,1601 W CANAL CIRCLE,LITTLETON,80120,26,"$9,760"
Pick 3,HOMETOWN LIQUORS,425 MEADOWLARK DR,BERTHOUD,80513,3,$880
Pick 3,HORIZON DRIVE SHELL,745 HORIZON DR,GRAND JUNCTION,81506,34,"$17,360"
Pick 3,HORIZON FOOD & GAS,1009 W LITTLETON BLVD,LITTLETON,80120,1,$500
Pick 3,HOT SULPHUR SPRINGS MINI MERC,116 BYERS AVENUE,HOT SULPHUR SPRINGS,80451,1,$300
Pick 3,HSE3 LLC,860 MORAINE AVE,ESTES PARK,80517,4,"$2,490"
Pick 3,H T & T LIQUORS,"6415 SHERIDAN BLVD
DELIVER AFTER 2PM",ARVADA,80003,51,"$23,500"
Pick 3,HUCK FINN EXXON,1517 FLORIDA RD,DURANGO,81301,6,"$2,320"
Pick 3,HUGO LIQUORS,513 4TH STREET,HUGO,80821,3,$870
Pick 3,HUMDINGERS TRAVEL SHOPPE,2020 N TOWNSEND AVE,MONTROSE,81401,3,$950
Pick 3,HURON CONVENIENCE STORE,9500 HURON ST,THORNTON,80260,12,"$4,960"
Pick 3,HURON LIQUOR,"13591 HURON ST
STE 102",WESTMINSTER,80234,1,$500
Pick 3,ICE LANES,208 N 10TH AVE,STERLING,80751,8,"$2,790"
Pick 3,IN N OUT CONOCO,2801 E MAIN ST,CANON CITY,81212,25,"$11,630"
Pick 3,JACKS MARKET,518 E COLFAX AVE,DENVER,80203,4,"$1,230"
Pick 3,JACK'S SUPER MARKET,10 N SPRUCE,LA JARA,81140,1,$660
Pick 3,JANSEN LIQUORS,5805 GALLEY RD,COLORADO SPRINGS,80915,15,"$7,000"
Pick 3,JAS FOODMART,412 FEDERAL BLVD,DENVER,80204,6,"$1,700"
Pick 3,JAZZEY'S FOOD MART,1539 8TH AVE,GREELEY,80631,11,"$5,500"
Pick 3,JB'S CONVENIENCE STORE,710 E MAGNOLIA,FORT COLLINS,80524,8,"$2,340"
Pick 3,J & D DISCOUNT LIQUOR,4884 GALLEY RD,COLORADO SPRINGS,80915,5,"$1,420"
Pick 3,JD'S LIQUOR,100 S 1ST ST,BENNETT,80102,1,$250
Pick 3,JD'S NEIGHBORHOOD BAR,2001 W 48TH AVE,DENVER,80221,1,$250
Pick 3,JD'S QUIK STOP,1115 EDISON ST,BRUSH,80723,1,$290
Pick 3,JERRIS TOBACCO SHOP,"500 16TH ST
STE 136",DENVER,80202,2,$580
Pick 3,JERSEY STREET LIQUORS,928 JERSEY ST,DENVER,80220,19,"$5,360"
Pick 3,JEWELL GAS EXPRESS,11991 W JEWELL AVE,LAKEWOOD,80228,30,"$39,510"
Pick 3,JEWELL LIQUOR BOX,7853 W JEWELL AVE,DENVER,80232,1,$580
Pick 3,JINNY'S MARKET,"1400 WALNUT ST
STE REAR",BOULDER,80302,10,"$3,530"
Pick 3,JJ MARKET,20961 E SMOKY HILL RD,CENTENNIAL,80015,53,"$23,600"
Pick 3,JJ'S COUNTRY CORNER,4015 S TAFT HILL RD,FORT COLLINS,80526,13,"$4,640"
Pick 3,JOHNNIE'S LIQUOR,1725 S NEVADA AVE,COLORADO SPRINGS,80905,1,$330
Pick 3,JOHNSTOWN LIQUORS,"257 JOHNSTOWN CENTER DR
UNIT 102",JOHNSTOWN,80534,6,"$15,000"
Pick 3,JORDINELLIS SPORTS BAR,25 N MAIN ST,BRIGHTON,80601,1,$500
Pick 3,J PAD DISCOUNT LIQUORS,560 S HOLLY ST #4,DENVER,80246,8,"$4,070"
Pick 3,J R 'S #814,806 E GODDARD AVE,TRINIDAD,81082,7,"$3,360"
Pick 3,JR'S COUNTRY STORE #102,18055 ROAD G,ORDWAY,81063,24,"$10,580"
Pick 3,JR'S COUNTRY STORE #201,3920 HOLLYBROOK,PUEBLO,81005,23,"$7,700"
Pick 3,JR'S COUNTRY STORE #204,2402 S PRAIRIE,PUEBLO,81005,23,"$7,330"
Pick 3,JR'S COUNTRY STORE #205,25100 HWY 50 E,PUEBLO,81006,32,"$12,730"
Pick 3,JR'S COUNTRY STORE #214,615 EAGLERIDGE BLVD,PUEBLO,81008,12,"$4,850"
Pick 3,JR'S COUNTRY STORE #306,2495 N 9TH ST,CANON CITY,81212,18,"$6,780"
Pick 3,JR'S COUNTRY STORE #407,1115 N MAIN ST,LAMAR,81052,15,"$4,730"
Pick 3,JR'S COUNTRY STORE #503,1207 ELM AVE,ROCKY FORD,81067,8,"$3,760"
Pick 3,JR'S FUEL STOP #810,731 E MAIN,TRINIDAD,81082,28,"$11,890"
Pick 3,JR'S FUEL STOP #819,425 S SIXTH STREET,WESTCLIFFE,81252,7,"$2,420"
Pick 3,JR'S TRAVEL SHOPPE,639 W MAIN ST,TRINIDAD,81082,8,"$2,280"
Pick 3,JUGGY'S FOOD & GAS,2201 8TH AVE,GREELEY,80631,11,"$5,580"
Pick 3,JULESBURG FAMILY MARKET,222 CEDAR ST,JULESBURG,80737,1,$400
Pick 3,JUN'S LIQUOR,56720 E COLFAX AVE,STRASBURG,80136,1,$330
Pick 3,JV FOOD SHOP,12900 US HWY 24/285,BUENA VISTA,81211,5,"$2,040"
Pick 3,KALEB ENTERPRISES,1201 S BROADWAY,DENVER,80210,9,"$3,280"
Pick 3,KATMANDO'S GENERAL STORE,607 S MCCULLOCH BL WEST,PUEBLO WEST,81007,13,"$4,400"
Pick 3,KAY MART,11889 E COLFAX AVE,AURORA,80010,2,$750
Pick 3,KEN CARYL CONVENIENCE LLC,11531 W KEN CARYL AVE,LITTLETON,80127,2,$750
Pick 3,KERSEY SUPERMARKET,320 HILL STREET,KERSEY,80644,2,$610
Pick 3,K & G #30 CONOCO,9160 CROWN CREST BLVD,PARKER,80138,15,"$21,000"
Pick 3,K & G CONOCO #514,8286 S WADSWORTH BLVD,LITTLETON,80128,5,"$1,530"
Pick 3,K & G CONOCO #525,3690 E 104TH AVE,THORNTON,80233,7,"$3,230"
Pick 3,K & G CONOCO #527,10038 W REMINGTON AVE,LITTLETON,80127,3,"$2,280"
Pick 3,K & G CONOCO #528,2911 COLORADO BL,IDAHO SPRINGS,80452,3,$870
Pick 3,K & G CONOCO #530,3500 S FEDERAL BLVD,SHERIDAN,80110,4,"$1,540"
Pick 3,K & G CONOCO #534,1051 S HOVER RD,LONGMONT,80501,29,"$10,440"
Pick 3,K & G CONOCO #545,18181 E HAMPDEN AVE,AURORA,80013,43,"$20,730"
Pick 3,K & G CONOCO #546,903 SWEDE GULCH RD,EVERGREEN,80439,1,$580
Pick 3,K & G CONOCO #548,3996 E EVANS,DENVER,80210,6,"$2,210"
Pick 3,KING PIN LANES,3410 N ACADEMY BLVD,COLORADO SPRINGS,80917,3,$910
Pick 3,KING SOOPERS #01,1331 SPEER BLVD,DENVER,80204,36,"$12,250"
Pick 3,KING SOOPERS #03,6350 SHERIDAN BLVD,ARVADA,80003,54,"$18,720"
Pick 3,KING SOOPERS #03 FUEL CENTER,6350 SHERIDAN BLVD,ARVADA,80003,4,"$1,120"
Pick 3,KING SOOPERS #05,1355 KRAMERIA,DENVER,80220,81,"$29,860"
Pick 3,KING SOOPERS #06,1750 W UINTAH,COLORADO SPRINGS,80904,49,"$18,010"
Pick 3,KING SOOPERS #07,5125 W FLORIDA AVE,DENVER,80219,35,"$15,420"
Pick 3,KING SOOPERS #08,2205 W WILDCAT RESERVE PKWY,LITTLETON,80129,33,"$13,260"
Pick 3,KING SOOPERS #09,1015 S TAFT HILL,FORT COLLINS,80521,63,"$29,050"
Pick 3,KING SOOPERS #10,15250 E MISSISSIPPI AVE,AURORA,80012,212,"$86,400"
Pick 3,KING SOOPERS #100,4910 S YOSEMITE STREET,GREENWOOD VILLAGE,80111,69,"$35,070"
Pick 3,KING SOOPERS #101,13700 COLORADO BLVD,THORNTON,80602,63,"$25,870"
Pick 3,KING SOOPERS #101 FUEL CENTER,13632 COLORADO BLVD,THORNTON,80602,12,"$6,500"
Pick 3,KING SOOPERS #102,1611 PACE ST,LONGMONT,80504,40,"$14,170"
Pick 3,KING SOOPERS #102 FUEL CENTER,1611 PACE ST,LONGMONT,80504,1,$500
Pick 3,KING SOOPERS #103,2910 S ACADEMY BLVD,COLORADO SPRINGS,80916,137,"$51,100"
Pick 3,KING SOOPERS #103 FUEL CENTER,2910 S ACADEMY BLVD,COLORADO SPRINGS,80916,16,"$5,280"
Pick 3,KING SOOPERS #104,1520 MAIN ST,WINDSOR,80550,16,"$6,270"
Pick 3,KING SOOPERS #105,6110 FIRESTONE BLVD,LONGMONT,80504,92,"$33,870"
Pick 3,KING SOOPERS #105 FUEL CENTER,6110 FIRESTONE BLVD,FIRESTONE,80504,4,"$1,950"
Pick 3,KING SOOPERS #107,25701 E SMOKY HILL RD,AURORA,80016,54,"$20,110"
Pick 3,KING SOOPERS #107 FUEL CENTER,25701 E SMOKY HILL RD,AURORA,80016,5,"$1,660"
Pick 3,KING SOOPERS #108,4000 RED CEDAR DR,LITTLETON,80126,20,"$7,640"
Pick 3,KING SOOPERS #109,5050 S FEDERAL BLVD,ENGLEWOOD,80110,342,"$112,760"
Pick 3,KING SOOPERS #109 FUEL CENTER,5050 S FEDERAL BLVD,ENGLEWOOD,80110,2,$590
Pick 3,KING SOOPERS #11,2100 35TH AVE,GREELEY,80634,59,"$26,680"
Pick 3,KING SOOPERS #110,8673 S QUEBEC ST,LITTLETON,80130,195,"$83,560"
Pick 3,KING SOOPERS #111,3495 S UNIVERSITY BLVD,ENGLEWOOD,80113,33,"$14,210"
Pick 3,KING SOOPERS #112,1045 1ST STREET,BENNETT,80102,10,"$3,360"
Pick 3,KING SOOPERS #114,15051 E 104TH AVE,COMMERCE CITY,80022,127,"$50,080"
Pick 3,KING SOOPERS #114 FUEL CENTER,15041 E 104TH AVE,COMMERCE CITY,80022,5,"$1,740"
Pick 3,KING SOOPERS #115,1950 CHESTNUT PL,DENVER,80202,8,"$2,560"
Pick 3,KING SOOPERS #117,6922 10TH STREET,GREELEY,80634,16,"$14,170"
Pick 3,KING SOOPERS #117 FUEL CENTER,6918 10TH STREET,GREELEY,80634,2,"$3,500"
Pick 3,KING SOOPERS #118,2355 W 136TH AVE,BROOMFIELD,80023,43,"$14,900"
Pick 3,KING SOOPERS #118 FUEL CENTER,2355 W 136TH AVE,BROOMFIELD,80023,1,$290
Pick 3,KING SOOPERS #119,9225 N UNION BLVD,COLORADO SPRINGS,80920,40,"$16,640"
Pick 3,KING SOOPERS #119 FUEL CENTER,9255 N UNION BLVD,COLORADO SPRINGS,80920,3,$870
Pick 3,KING SOOPERS #12,3050 W NORTHERN AVE,PUEBLO,81005,20,"$7,470"
Pick 3,KING SOOPERS #121,8055 SHERIDAN BLVD,ARVADA,80003,99,"$38,460"
Pick 3,KING SOOPERS #121 FUEL CENTER,5425 W 80TH AVENUE,WESTMINSTER,80003,4,"$1,160"
Pick 3,KING SOOPERS #122,7901 S BROADWAY,LITTLETON,80122,46,"$15,540"
Pick 3,KING SOOPERS #122 FUEL CENTER,8080 S BROADWAY,LITTLETON,80122,1,$300
Pick 3,KING SOOPERS #123,"10406 E MARTIN LUTHER KING
JUNIOR BLVD",DENVER,80238,36,"$15,280"
Pick 3,KING SOOPERS #123 FUEL CENTER,2984 HAVANA ST,DENVER,80238,1,$290
Pick 3,KING SOOPERS #124,4600 LEETSDALE DRIVE,GLENDALE,80246,83,"$38,360"
Pick 3,KING SOOPERS #124 LIQUOR 1,"4600 LEETSDALE DRIVE
!DELIVER TO MAIN STORE",GLENDALE,80246,11,"$5,650"
Pick 3,KING SOOPERS #125,5544 PROMENADE PKWY,CASTLE ROCK,80108,156,"$81,440"
Pick 3,KING SOOPERS #126,17761 COTTONWOOD DR,PARKER,80134,22,"$7,010"
Pick 3,KING SOOPERS #127,7984 W ALAMEDA AVE,LAKEWOOD,80226,70,"$28,370"
Pick 3,KING SOOPERS #128,18211 E HAMPDEN AVE,AURORA,80013,131,"$51,670"
Pick 3,KING SOOPERS #129,1891 STATE HWY 7,ERIE,80516,25,"$9,500"
Pick 3,KING SOOPERS #12 FUEL CENTER,3050 W NORTHERN AVE,PUEBLO,81005,9,"$2,690"
Pick 3,KING SOOPERS #13,1375 E SOUTH BOULDER RD,LOUISVILLE,80027,20,"$7,590"
Pick 3,KING SOOPERS #130,3620 AUSTIN BLUFFS PKWY,COLORADO SPRINGS,80918,82,"$31,040"
Pick 3,KING SOOPERS #131,100 LITTLETON BLVD,LITTLETON,80120,46,"$19,890"
Pick 3,KING SOOPERS #131 FUEL CENTER,100 LITTLETON BLVD,LITTLETON,80120,2,$620
Pick 3,KING SOOPERS #132,750 RIDGE RD,CASTLE ROCK,80104,105,"$47,030"
Pick 3,KING SOOPERS #132 FUEL CENTER,750 N RIDGE RD,CASTLE ROCK,80104,1,$290
Pick 3,KING SOOPERS #133,3250 CENTENNIAL BLVD,COLORADO SPRINGS,80907,48,"$26,630"
Pick 3,KING SOOPERS #133 FUEL CENTER,3210 CENTENNIAL BLVD,COLORADO SPRINGS,80907,2,$870
Pick 3,KING SOOPERS #134,7915 CONSTITUTION AVE,COLORADO SPRINGS,80951,36,"$15,020"
Pick 3,KING SOOPERS #135,480 N HWY 287,LAFAYETTE,80026,40,"$21,620"
Pick 3,KING SOOPERS #136,100 N 50TH AVE,BRIGHTON,80601,10,"$3,710"
Pick 3,KING SOOPERS #137,14967 CANDELAS PKWY,ARVADA,80007,1,$500
Pick 3,KING SOOPERS #139,3050 S PEORIA ST,AURORA,80014,34,"$12,130"
Pick 3,KING SOOPERS #139 FUEL CENTER,3192 S PARKER RD,AURORA,80014,1,$290
Pick 3,KING SOOPERS #14,655 PEORIA ST,AURORA,80011,90,"$37,130"
Pick 3,KING SOOPERS #16,19711 E SMOKY HILL RD,CENTENNIAL,80015,97,"$36,690"
Pick 3,KING SOOPERS #16 FUEL CENTER,19853 E SMOKY HILL RD,CENTENNIAL,80015,14,"$5,260"
Pick 3,KING SOOPERS #18,2325 S COLLEGE AVE,FORT COLLINS,80525,12,"$4,920"
Pick 3,KING SOOPERS #19,3100 S SHERIDAN,DENVER,80227,60,"$23,240"
Pick 3,KING SOOPERS #19 FUEL CENTER,3100 S SHERIDAN BLVD #2A,DENVER,80227,3,$830
Pick 3,KING SOOPERS #20,3400 YOUNGFIELD ST,WHEAT RIDGE,80033,139,"$48,950"
Pick 3,KING SOOPERS #21,825 S COLORADO BLVD,DENVER,80246,46,"$20,110"
Pick 3,KING SOOPERS #22,9731 W 58TH AVE,ARVADA,80002,37,"$13,210"
Pick 3,KING SOOPERS #22 FUEL CENTER,9731 W 58TH AVE,ARVADA,80002,5,"$2,580"
Pick 3,KING SOOPERS #24,750 E 104TH AVE,THORNTON,80233,45,"$17,110"
Pick 3,KING SOOPERS #25,11747 W KEN CARYL AVE,LITTLETON,80127,12,"$5,820"
Pick 3,KING SOOPERS #26,6470 E HAMPDEN AVE,DENVER,80222,95,"$36,740"
Pick 3,KING SOOPERS #26 FUEL CENTER,3505 S MONACO PKWY,DENVER,80237,3,$870
Pick 3,KING SOOPERS #27,9551 S UNIVERSITY BLVD,HIGHLANDS RANCH,80126,112,"$48,050"
Pick 3,KING SOOPERS #28,6550 LOOKOUT RD,BOULDER,80301,32,"$13,720"
Pick 3,KING SOOPERS #29,1155 E 9TH AVE,DENVER,80218,116,"$51,610"
Pick 3,KING SOOPERS #30,1155 S HAVANA,AURORA,80012,62,"$20,890"
Pick 3,KING SOOPERS #31,1927 S WADSWORTH,LAKEWOOD,80227,43,"$14,480"
Pick 3,KING SOOPERS #32,2712 11TH AVE,GREELEY,80631,91,"$44,580"
Pick 3,KING SOOPERS #32 FUEL CENTER,2712 11TH AVENUE,GREELEY,80631,1,$330
Pick 3,KING SOOPERS #33,3600 TABLE MESA DRIVE,BOULDER,80305,27,"$8,840"
Pick 3,KING SOOPERS #33 FUEL CENTER,600 S BROADWAY,BOULDER,80305,2,$620
Pick 3,KING SOOPERS #34,1575 W 84TH AVE,FEDERAL HEIGHTS,80260,32,"$12,640"
Pick 3,KING SOOPERS #35,890 S MONACO PKWY,DENVER,80224,77,"$31,960"
Pick 3,KING SOOPERS #36,8031 WADSWORTH BLVD,ARVADA,80003,46,"$19,640"
Pick 3,KING SOOPERS #38,5050 E ARAPAHOE RD,LITTLETON,80122,24,"$9,600"
Pick 3,KING SOOPERS #40,12043 W ALAMEDA,LAKEWOOD,80228,83,"$32,180"
Pick 3,KING SOOPERS #40 FUEL CENTER,198 S UNION BLVD,LAKEWOOD,80228,24,"$7,590"
Pick 3,KING SOOPERS #41,6760 S PIERCE ST,LITTLETON,80128,67,"$22,380"
Pick 3,KING SOOPERS #42,2255 N MAIN ST,LONGMONT,80501,58,"$23,930"
Pick 3,KING SOOPERS #42 FUEL CENTER,2255 MAIN STREET,LONGMONT,80501,2,$800
Pick 3,KING SOOPERS #43,102 W 29TH ST,PUEBLO,81008,77,"$32,390"
Pick 3,KING SOOPERS #44,253 E 29TH ST,LOVELAND,80538,75,"$25,180"
Pick 3,KING SOOPERS #44 FUEL CENTER,253 E 29TH ST,LOVELAND,80538,2,$950
Pick 3,KING SOOPERS #45,12350 W 64TH AVE,ARVADA,80004,24,"$7,300"
Pick 3,KING SOOPERS #47,7575 S UNIVERSITY BLVD,LITTLETON,80122,124,"$44,370"
Pick 3,KING SOOPERS #49,17000 E ILIFF AVE,AURORA,80013,138,"$50,220"
Pick 3,KING SOOPERS #50,9800 W BELLEVIEW,LITTLETON,80123,34,"$13,880"
Pick 3,KING SOOPERS #50 FUEL CENTER,5091 S JELLISON WAY,LITTLETON,80123,4,"$1,280"
Pick 3,KING SOOPERS #52,15109 E COLFAX,AURORA,80011,109,"$46,450"
Pick 3,KING SOOPERS #52 FUEL CENTER,15109 E COLFAX AVENUE,AURORA,80011,11,"$4,950"
Pick 3,KING SOOPERS #53,6930 N ACADEMY BLVD,COLORADO SPRINGS,80918,34,"$13,120"
Pick 3,KING SOOPERS #55,9983 WADSWORTH PKWY,BROOMFIELD,80021,68,"$27,000"
Pick 3,KING SOOPERS #56,2727 W EVANS,DENVER,80219,61,"$28,850"
Pick 3,KING SOOPERS #56 FUEL CENTER,2727 W EVANS AVE,DENVER,80219,2,$580
Pick 3,KING SOOPERS #57,3817 SHERIDAN BLVD,WHEAT RIDGE,80212,38,"$12,760"
Pick 3,KING SOOPERS #57 FUEL CENTER,5301 W 38TH AVENUE,WHEAT RIDGE,80212,3,"$1,080"
Pick 3,KING SOOPERS #58,815 CHEYENNE MEADOWS,COLORADO SPRINGS,80906,227,"$87,170"
Pick 3,KING SOOPERS #58 FUEL CENTER,710 CHEYENNE MEADOWS BLVD,COLORADO SPRINGS,80906,8,"$2,450"
Pick 3,KING SOOPERS #59,1545 S KIPLING ST,LAKEWOOD,80232,108,"$41,720"
Pick 3,KING SOOPERS #60,1555 QUAIL ST,LAKEWOOD,80215,72,"$29,250"
Pick 3,KING SOOPERS #61,1650 30TH ST,BOULDER,80301,17,"$6,150"
Pick 3,KING SOOPERS #62,10351 N FEDERAL BLVD,WESTMINSTER,80260,118,"$48,300"
Pick 3,KING SOOPERS #63,8200 S HOLLY,LITTLETON,80122,107,"$40,300"
Pick 3,KING SOOPERS #64,1173 BERGEN PKWY,EVERGREEN,80439,12,"$6,000"
Pick 3,KING SOOPERS #65,101 ENGLEWOOD PKWY,ENGLEWOOD,80110,66,"$27,110"
Pick 3,KING SOOPERS #68,3801 E 120TH AVE,THORNTON,80233,151,"$54,490"
Pick 3,KING SOOPERS #69,4271 S BUCKLEY RD,AURORA,80013,100,"$32,440"
Pick 3,KING SOOPERS #6 FUEL CENTER,1750 W UINTAH,COLORADO SPRINGS,80904,2,$620
Pick 3,KING SOOPERS #72,2750 S COLORADO BLVD,DENVER,80222,127,"$51,510"
Pick 3,KING SOOPERS #73,4503 JOHN F KENNEDY PKWY,FORT COLLINS,80525,34,"$14,100"
Pick 3,KING SOOPERS #74,1275 EAGLE DR,LOVELAND,80537,124,"$83,390"
Pick 3,KING SOOPERS #74 FUEL CENTER,1275 EAGLE DRIVE,LOVELAND,80537,1,$330
Pick 3,KING SOOPERS #75,12959 S PARKER RD,PARKER,80134,24,"$11,200"
Pick 3,KING SOOPERS #75 FUEL CENTER,12959 S PARKER RD,PARKER,80134,2,$580
Pick 3,KING SOOPERS #76,3570 HARTSEL DR,COLORADO SPRINGS,80920,74,"$32,280"
Pick 3,KING SOOPERS #76 FUEL CENTER,3585 HARTSEL DR,COLORADO SPRINGS,80920,3,"$1,080"
Pick 3,KING SOOPERS #77,1070 W BAPTIST RD,COLORADO SPRINGS,80921,53,"$19,280"
Pick 3,KING SOOPERS #78,8126 S WADSWORTH BLVD,LITTLETON,80128,25,"$12,570"
Pick 3,KING SOOPERS #80,995 S HOVER ST,LONGMONT,80501,131,"$45,330"
Pick 3,KING SOOPERS #80 FUEL CENTER,975 S HOVER STREET,LONGMONT,80501,1,$250
Pick 3,KING SOOPERS #81,500 E BROMLEY LN,BRIGHTON,80601,135,"$47,620"
Pick 3,KING SOOPERS #81 FUEL CENTER,500 E BROMLEY LN UNIT A,BRIGHTON,80601,1,$500
Pick 3,KING SOOPERS #82,17171 S GOLDEN RD,GOLDEN,80401,66,"$31,280"
Pick 3,KING SOOPERS #82 FUEL CENTER,17171 S GOLDEN RD,GOLDEN,80401,4,"$1,990"
Pick 3,KING SOOPERS #83,18605 GREEN VALLEY RANCH BLVD,DENVER,80249,265,"$91,100"
Pick 3,KING SOOPERS #83 FUEL CENTER,18605 GREEN VALLEY RANCH BLVD,DENVER,80249,16,"$7,530"
Pick 3,KING SOOPERS #84,6412 S PARKER RD,AURORA,80016,96,"$36,200"
Pick 3,KING SOOPERS #85,15200 W 64TH AVE,ARVADA,80007,22,"$7,490"
Pick 3,KING SOOPERS #85 FUEL CENTER,15200 W 64TH AVENUE,ARVADA,80007,1,$290
Pick 3,KING SOOPERS #86,12167 SHERIDAN BLVD,BROOMFIELD,80020,87,"$35,330"
Pick 3,KING SOOPERS #86 FUEL CENTER,5275 W 120TH AVE,BROOMFIELD,80020,1,$290
Pick 3,KING SOOPERS #87,25637 CONIFER RD,CONIFER,80433,26,"$9,670"
Pick 3,KING SOOPERS #87 FUEL CENTER,26067 CONIFER RD,CONIFER,80433,1,$400
Pick 3,KING SOOPERS #88,17031 LINCOLN AVE,PARKER,80134,40,"$15,780"
Pick 3,KING SOOPERS #89,1150 US HIGHWAY 287,BROOMFIELD,80020,85,"$35,400"
Pick 3,KING SOOPERS #89 FUEL CENTER,1150 STATE HWY 287,BROOMFIELD,80020,1,$250
Pick 3,KING SOOPERS #90,1725 SHERIDAN BLVD,EDGEWATER,80214,37,"$14,060"
Pick 3,KING SOOPERS #90 FUEL CENTER,1725 SHERIDAN BLVD,EDGEWATER,80214,7,"$2,870"
Pick 3,KING SOOPERS #91,7284 LAGAE RD,CASTLE ROCK,80108,23,"$6,500"
Pick 3,KING SOOPERS #92,4850 E 62ND AVE,COMMERCE CITY,80022,44,"$18,730"
Pick 3,KING SOOPERS #93,2810 QUEBEC ST,DENVER,80207,147,"$63,220"
Pick 3,KING SOOPERS #93 FUEL CENTER,2806 QUEBEC STREET,DENVER,80207,12,"$4,680"
Pick 3,KING SOOPERS #96,6000 S HOLLY ST,GREENWOOD VILLAGE,80111,33,"$14,610"
Pick 3,KING SOOPERS #96 FUEL CENTER,5950 S HOLLY ST,GREENWOOD VILLAGE,80111,5,"$1,650"
Pick 3,KING SOOPERS #97,2602 S TIMBERLINE RD,FORT COLLINS,80525,45,"$22,270"
Pick 3,KING SOOPERS #97 FUEL CENTER,2632 S TIMBERLINE RD,FORT COLLINS,80525,6,"$1,740"
Pick 3,KING SOOPERS #98,6030 STETSON HILLS BLVD,COLORADO SPRINGS,80923,72,"$26,710"
Pick 3,KING SOOPERS #98 FUEL CENTER,6030 STETSON HILLS BLVD,COLORADO SPRINGS,80923,4,"$2,000"
Pick 3,KING SOOPERS #99,1842 N COLLEGE AVE,FORT COLLINS,80524,231,"$101,750"
Pick 3,KING SOOPERS #9 FUEL CENTER,1015 S TAFT HILL RD,FORT COLLINS,80521,1,$250
Pick 3,KING SOOPERS FUEL CENTER #129,2001 STATE HWY 7,ERIE,80516,1,$290
Pick 3,KITTREDGE GENERAL STORE,26301 HILLTOP DR HWY 74,KITTREDGE,80457,74,"$35,900"
