Draw date,Last Day To Claim,Winning Numbers,Powerball,Power Play,Jackpot,Jackpot Cash Value,Jackpot Winners,Jackpot CO Winners,Match 5 Prize,Match 5 CO Winners,Match 5 Prize (with Power Play),Match 5 CO Winners (with Power Play),Match 4 + Powerball Prize,Match 4 + Powerball CO Winners,Match 4 + Powerball Prize (with Power Play),Match 4 + Powerball CO Winners (with Power Play),Match 4 Prize,Match 4 CO Winners,Match 4 Prize (with Power Play),Match 4 CO Winners (with Power Play),Match 3 + Powerball Prize,Match 3 + Powerball CO Winners,Match 3 + Powerball Prize (with Power Play),Match 3 + Powerball CO Winners (with Power Play),Match 3 Prize,Match 3 CO Winners,Match 3 Prize (with Power Play),Match 3 CO Winners (with Power Play),Match 2 + Powerball Prize,Match 2 + Powerball CO Winners,Match 2 + Powerball Prize (with Power Play),Match 2 + Powerball CO Winners (with Power Play),Match 1 + Powerball Prize,Match 1 + Powerball CO Winners,Match 1 + Powerball Prize (with Power Play),Match 1 + Powerball CO Winners (with Power Play),Match 0 + Powerball Prize,Match 0 + Powerball CO Winners,Match 0 + Powerball Prize (with Power Play),Match 0 + Powerball CO Winners (with Power Play)
"April 7, 2010",10/04/2010,4 - 36 - 40 - 44 - 52,33,2,"$125,300,000","$60,300,000",0,0,"$200,000",0,"$1,000,000",1,"$10,000",0,"$20,000",0,$100,21,$200,19,$100,28,$200,21,$7,1322,$14,674,$7,599,$14,316,$4,3797,$8,2160,$3,7729,$6,4386
"April 3, 2010",09/30/2010,10 - 15 - 31 - 52 - 59,4,4,"$103,500,000","$49,800,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$100,34,$400,19,$100,31,$400,19,$7,1261,$28,799,$7,618,$28,382,$4,3974,$16,2420,$3,8240,$12,5049
"March 31, 2010",09/27/2010,5 - 13 - 17 - 45 - 54,12,5,"$82,800,000","$39,100,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$50,000",0,$100,23,$500,11,$100,28,$500,8,$7,1105,$35,682,$7,508,$35,276,$4,3158,$20,1956,$3,6149,$15,3788
"March 27, 2010",09/23/2010,7 - 21 - 32 - 44 - 52,10,4,"$65,200,000","$30,700,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",1,"$40,000",0,$100,20,$400,14,$100,23,$400,16,$7,1018,$28,723,$7,442,$28,332,$4,2900,$16,2063,$3,5860,$12,4029
"March 24, 2010",09/20/2010,14 - 20 - 24 - 39 - 49,7,3,"$45,200,000","$22,200,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$30,000",0,$100,15,$300,6,$100,21,$300,11,$7,792,$21,547,$7,385,$21,296,$4,2482,$12,1766,$3,5168,$9,3780
"March 20, 2010",09/16/2010,9 - 36 - 39 - 44 - 45,9,2,"$30,300,000","$14,900,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$20,000",0,$100,14,$200,3,$100,30,$200,22,$7,756,$14,576,$7,367,$14,293,$4,2458,$8,1874,$3,5014,$6,3691
"March 17, 2010",09/13/2010,24 - 26 - 45 - 48 - 55,8,2,"$20,000,000","$9,600,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$20,000",0,$100,20,$200,9,$100,14,$200,9,$7,713,$14,519,$7,334,$14,276,$4,2281,$8,1693,$3,4729,$6,3470
"March 13, 2010",09/09/2010,6 - 16 - 20 - 31 - 36,8,5,"$211,700,000","$101,600,000",1,0,"$200,000",1,"$1,000,000",1,"$10,000",3,"$50,000",1,$100,51,$500,19,$100,65,$500,34,$7,2683,$35,1404,$7,1255,$35,661,$4,7882,$20,4048,$3,15151,$15,7695
"March 10, 2010",09/06/2010,17 - 21 - 37 - 41 - 50,1,2,"$172,800,000","$83,200,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$20,000",0,$100,27,$200,18,$100,49,$200,24,$7,1775,$14,916,$7,778,$14,383,$4,4853,$8,2574,$3,10037,$6,5235
"March 6, 2010",09/02/2010,10 - 29 - 33 - 41 - 59,15,2,"$144,600,000","$69,600,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",1,"$20,000",1,$100,27,$200,9,$100,42,$200,22,$7,1585,$14,874,$7,671,$14,427,$4,4556,$8,2582,$3,9373,$6,5254
"March 3, 2010",08/30/2010,7 - 9 - 14 - 45 - 49,23,4,"$118,300,000","$57,600,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$100,26,$400,21,$100,32,$400,30,$7,1469,$28,882,$7,720,$28,429,$4,4267,$16,2643,$3,8292,$12,4908
"Feb. 27, 2010",08/26/2010,18 - 47 - 51 - 53 - 58,30,2,"$96,600,000","$47,000,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$20,000",1,$100,13,$200,10,$100,26,$200,19,$7,1101,$14,871,$7,518,$14,319,$4,3290,$8,2120,$3,6927,$6,4627
"Feb. 24, 2010",08/23/2010,4 - 17 - 35 - 50 - 57,12,2,"$78,200,000","$37,800,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$20,000",1,$100,17,$200,13,$100,18,$200,16,$7,871,$14,615,$7,439,$14,308,$4,2873,$8,1904,$3,6026,$6,3979
"Feb. 20, 2010",08/19/2010,13 - 27 - 37 - 41 - 54,32,2,"$61,700,000","$29,800,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$20,000",0,$100,19,$200,6,$100,15,$200,22,$7,924,$14,677,$7,409,$14,293,$4,2588,$8,1848,$3,5384,$6,3897
"Feb. 17, 2010",08/16/2010,7 - 8 - 19 - 26 - 36,15,3,"$44,200,000","$21,500,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",1,"$30,000",0,$100,24,$300,19,$100,31,$300,14,$7,1027,$21,796,$7,387,$21,274,$4,2423,$12,1700,$3,4557,$9,3209
"Feb. 13, 2010",08/12/2010,10 - 14 - 30 - 40 - 51,1,4,"$29,500,000","$14,400,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",1,"$40,000",0,$100,18,$400,20,$100,25,$400,21,$7,896,$28,682,$7,364,$28,263,$4,2374,$16,1661,$3,4651,$12,3373
"Feb. 10, 2010",08/09/2010,5 - 8 - 29 - 37 - 38,34,5,"$20,000,000","$9,900,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",1,"$50,000",2,$100,17,$500,12,$100,22,$500,16,$7,751,$35,557,$7,312,$35,228,$4,1896,$20,1452,$3,3796,$15,2911
"Feb. 6, 2010",08/05/2010,14 - 22 - 52 - 54 - 59,4,3,"$141,400,000","$69,682,456",1,0,"$200,000",0,"$1,000,000",0,"$10,000",3,"$30,000",1,$100,36,$300,17,$100,31,$300,17,$7,1541,$21,912,$7,743,$21,436,$4,4728,$12,2829,$3,9845,$9,6092
"Feb. 3, 2010",08/02/2010,17 - 22 - 36 - 37 - 52,24,2,"$116,600,000","$57,200,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$20,000",0,$100,25,$200,20,$100,41,$200,33,$7,1351,$14,816,$7,634,$14,407,$4,4154,$8,2492,$3,8411,$6,5279
"Jan. 30, 2010",07/29/2010,6 - 26 - 35 - 47 - 48,21,3,"$92,500,000","$45,400,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$30,000",0,$100,18,$300,11,$100,34,$300,27,$7,1150,$21,763,$7,560,$21,405,$4,3585,$12,2483,$3,7219,$9,5151
"Jan. 27, 2010",07/26/2010,6 - 15 - 20 - 26 - 31,9,5,"$77,500,000","$38,300,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",1,"$50,000",0,$100,24,$500,13,$100,41,$500,27,$7,1186,$35,740,$7,546,$35,384,$4,3240,$20,2210,$3,6376,$15,4154
"Jan. 23, 2010",07/22/2010,15 - 16 - 20 - 42 - 53,17,2,"$65,000,000","$32,100,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$20,000",0,$100,18,$200,10,$100,22,$200,22,$7,984,$14,716,$7,482,$14,347,$4,3226,$8,2300,$3,6660,$6,4563
"Jan. 20, 2010",07/19/2010,15 - 32 - 43 - 44 - 46,19,4,"$53,400,000","$25,600,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$100,14,$400,15,$100,18,$400,23,$7,839,$28,617,$7,445,$28,296,$4,2664,$16,1925,$3,5677,$12,3908
"Jan. 16, 2010",07/15/2010,7 - 8 - 23 - 41 - 55,23,5,"$41,900,000","$20,100,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",2,"$50,000",0,$100,14,$500,15,$100,33,$500,20,$7,975,$35,709,$7,435,$35,341,$4,2852,$20,2048,$3,5321,$15,3900
"Jan. 13, 2010",07/12/2010,8 - 11 - 15 - 32 - 50,27,3,"$30,400,000","$14,500,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$30,000",0,$100,17,$300,9,$100,32,$300,20,$7,811,$21,640,$7,400,$21,249,$4,2510,$12,1741,$3,4764,$9,3548
"Jan. 9, 2010",07/08/2010,20 - 41 - 44 - 50 - 54,22,2,"$25,000,000","$12,000,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$20,000",0,$100,12,$200,11,$100,12,$200,11,$7,759,$14,545,$7,362,$14,236,$4,2215,$8,1701,$3,4810,$6,3544
"Jan. 6, 2010",07/05/2010,20 - 27 - 29 - 56 - 58,31,2,"$20,000,000","$9,700,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$20,000",0,$100,15,$200,12,$100,15,$200,16,$7,642,$14,444,$7,309,$14,237,$4,2053,$8,1593,$3,4336,$6,3196
"Jan. 2, 2010",07/01/2010,3 - 7 - 23 - 27 - 42,37,3,"$25,000,000","$12,200,000",1,0,"$200,000",0,"$1,000,000",0,"$10,000",4,"$30,000",0,$100,20,$300,21,$100,32,$300,29,$7,1145,$21,947,$7,454,$21,383,$4,2509,$12,1902,$3,4643,$9,3515
"Dec. 30, 2009",06/28/2010,5 - 14 - 38 - 39 - 52,6,3,"$20,000,000","$10,000,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",1,"$30,000",0,$100,13,$300,14,$100,20,$300,8,$7,792,$21,528,$7,361,$21,250,$4,2320,$12,1729,$3,4706,$9,3378
"Dec. 26, 2009",06/24/2010,32 - 36 - 37 - 41 - 53,30,3,"$128,600,000","$63,500,000",1,0,"$200,000",0,"$1,000,000",1,"$10,000",1,"$30,000",0,$100,17,$300,14,$100,40,$300,10,$7,1338,$21,801,$7,618,$21,330,$4,3866,$12,2212,$3,8272,$9,4958
"Dec. 23, 2009",06/21/2010,8 - 32 - 49 - 51 - 52,23,4,"$110,000,000","$55,100,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",1,"$40,000",0,$100,30,$400,11,$100,45,$400,30,$7,1452,$28,821,$7,734,$28,415,$4,4479,$16,2776,$3,9351,$12,5504
"Dec. 19, 2009",06/17/2010,17 - 24 - 39 - 41 - 47,21,3,"$92,900,000","$46,500,000",0,0,"$200,000",0,"$1,000,000",1,"$10,000",1,"$30,000",1,$100,20,$300,10,$100,36,$300,22,$7,1244,$21,819,$7,550,$21,316,$4,3697,$12,2427,$3,7556,$9,5036
"Dec. 16, 2009",06/14/2010,13 - 23 - 25 - 35 - 43,15,5,"$79,300,000","$39,300,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",1,"$50,000",0,$100,18,$500,11,$100,18,$500,14,$7,1082,$35,718,$7,525,$35,328,$4,2969,$20,1949,$3,6032,$15,3928
"Dec. 12, 2009",06/10/2010,12 - 13 - 14 - 35 - 41,29,2,"$66,800,000","$33,100,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$20,000",0,$100,19,$200,7,$100,21,$200,20,$7,991,$14,679,$7,471,$14,317,$4,3040,$8,1979,$3,5606,$6,3850
"Dec. 9, 2009",06/07/2010,1 - 5 - 12 - 13 - 58,21,5,"$53,400,000","$26,800,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",2,"$50,000",1,$100,19,$500,14,$100,30,$500,20,$7,956,$35,700,$7,452,$35,323,$4,2513,$20,1882,$3,4943,$15,3440
"Dec. 5, 2009",06/03/2010,27 - 39 - 41 - 44 - 58,17,3,"$42,500,000","$21,300,000",0,0,"$200,000",1,"$1,000,000",0,"$10,000",0,"$30,000",0,$100,18,$300,11,$100,20,$300,11,$7,870,$21,632,$7,394,$21,314,$4,2673,$12,1982,$3,5570,$9,4202
"Dec. 2, 2009",05/31/2010,14 - 34 - 37 - 46 - 55,37,4,"$30,500,000","$15,500,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$100,13,$400,8,$100,19,$400,18,$7,681,$28,542,$7,362,$28,234,$4,2188,$16,1640,$3,4662,$12,3433
"Nov. 28, 2009",05/27/2010,26 - 27 - 28 - 46 - 50,21,3,"$25,000,000","$12,700,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$30,000",0,$100,13,$300,11,$100,17,$300,18,$7,728,$21,533,$7,307,$21,238,$4,2285,$12,1728,$3,4437,$9,3659
"Nov. 25, 2009",05/24/2010,4 - 13 - 18 - 49 - 59,5,2,"$20,000,000","$10,100,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$20,000",0,$100,14,$200,9,$100,26,$200,17,$7,708,$14,577,$7,353,$14,299,$4,2482,$8,1973,$3,4992,$6,4123
"Nov. 21, 2009",05/20/2010,7 - 26 - 36 - 49 - 58,4,5,"$32,800,000","$16,727,823",1,0,"$200,000",0,"$1,000,000",0,"$10,000",1,"$50,000",0,$100,16,$500,11,$100,19,$500,17,$7,791,$35,636,$7,394,$35,296,$4,2724,$20,1998,$3,5318,$15,4034
"Nov. 18, 2009",05/17/2010,32 - 42 - 50 - 58 - 59,31,4,"$25,000,000","$12,800,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$100,9,$400,11,$100,21,$400,10,$7,664,$28,503,$7,263,$28,201,$4,2044,$16,1554,$3,4621,$12,3591
"Nov. 14, 2009",05/13/2010,19 - 30 - 32 - 48 - 57,14,5,"$20,000,000","$10,300,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",1,"$50,000",2,$100,21,$500,6,$100,31,$500,13,$7,750,$35,623,$7,353,$35,292,$4,2461,$20,1863,$3,4809,$15,3957
"Nov. 11, 2009",05/10/2010,8 - 12 - 14 - 22 - 29,22,2,"$96,600,000","$48,367,330",1,0,"$200,000",0,"$1,000,000",0,"$10,000",1,"$20,000",0,$100,28,$200,20,$100,44,$200,25,$7,1496,$14,1014,$7,560,$14,404,$4,3420,$8,2321,$3,6659,$6,4266
"Nov. 7, 2009",05/06/2010,7 - 32 - 37 - 46 - 50,26,5,"$82,600,000","$41,400,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$50,000",0,$100,21,$500,13,$100,30,$500,23,$7,1029,$35,734,$7,542,$35,297,$4,3407,$20,2182,$3,6703,$15,4538
"Nov. 4, 2009",05/03/2010,10 - 11 - 14 - 45 - 51,17,3,"$67,700,000","$34,300,000",0,0,"$200,000",1,"$1,000,000",0,"$10,000",0,"$30,000",1,$100,13,$300,18,$100,18,$300,19,$7,1015,$21,688,$7,487,$21,363,$4,3223,$12,2315,$3,5984,$9,4178
"Oct. 31, 2009",04/29/2010,2 - 19 - 26 - 41 - 54,23,5,"$55,300,000","$28,000,000",0,0,"$200,000",0,"$1,000,000",1,"$10,000",0,"$50,000",1,$100,17,$500,7,$100,25,$500,23,$7,961,$35,724,$7,409,$35,286,$4,2898,$20,2085,$3,5741,$15,4273
"Oct. 28, 2009",04/26/2010,3 - 11 - 26 - 46 - 51,23,5,"$41,900,000","$21,800,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",1,"$50,000",0,$100,11,$500,8,$100,15,$500,14,$7,825,$35,658,$7,399,$35,268,$4,2477,$20,1691,$3,4789,$15,3325
"Oct. 24, 2009",04/22/2010,14 - 22 - 38 - 49 - 59,16,2,"$31,600,000","$16,400,000",0,0,"$200,000",0,"$1,000,000",1,"$10,000",1,"$20,000",0,$100,15,$200,10,$100,20,$200,15,$7,797,$14,555,$7,385,$14,284,$4,2528,$8,1819,$3,5256,$6,3856
"Oct. 21, 2009",04/19/2010,6 - 16 - 34 - 45 - 51,4,2,"$25,000,000","$12,600,000",0,0,"$200,000",1,"$1,000,000",0,"$10,000",0,"$20,000",0,$100,14,$200,11,$100,20,$200,20,$7,744,$14,533,$7,365,$14,260,$4,2290,$8,1722,$3,4616,$6,3632
"Oct. 17, 2009",04/15/2010,5 - 16 - 25 - 30 - 49,39,5,"$20,000,000","$10,100,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",2,"$50,000",1,$100,19,$500,14,$100,14,$500,18,$7,954,$35,721,$7,448,$35,294,$4,2506,$20,1814,$3,4979,$15,3522
"Oct. 14, 2009",04/12/2010,5 - 15 - 25 - 30 - 40,6,2,"$31,400,000","$16,703,507",1,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$20,000",1,$100,21,$200,14,$100,31,$200,25,$7,997,$14,735,$7,432,$14,275,$4,2484,$8,1741,$3,4788,$6,3350
"Oct. 10, 2009",04/08/2010,13 - 32 - 45 - 49 - 50,30,3,"$25,000,000","$13,300,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",1,"$30,000",0,$100,12,$300,12,$100,13,$300,11,$7,752,$21,617,$7,305,$21,260,$4,2250,$12,1714,$3,4803,$9,3589
"Oct. 7, 2009",04/05/2010,2 - 20 - 21 - 38 - 50,22,3,"$20,000,000","$10,700,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$30,000",1,$100,16,$300,13,$100,26,$300,18,$7,782,$21,579,$7,358,$21,279,$4,2318,$12,1675,$3,4598,$9,3343
"Oct. 3, 2009",04/01/2010,12 - 24 - 48 - 50 - 57,22,3,"$189,000,000","$101,200,000",1,0,"$200,000",0,"$1,000,000",0,"$10,000",1,"$30,000",0,$100,30,$300,21,$100,62,$300,28,$7,1987,$21,1087,$7,863,$21,511,$4,5867,$12,3272,$3,11844,$9,7043
"Sept. 30, 2009",03/29/2010,41 - 42 - 52 - 54 - 57,30,3,"$171,500,000","$88,300,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",1,"$30,000",0,$100,29,$300,21,$100,33,$300,29,$7,1617,$21,828,$7,734,$21,398,$4,4818,$12,2596,$3,10446,$9,5990
"Sept. 26, 2009",03/25/2010,18 - 20 - 34 - 36 - 39,19,3,"$150,800,000","$77,700,000",0,0,"$200,000",0,"$1,000,000",1,"$10,000",1,"$30,000",0,$100,31,$300,21,$100,40,$300,27,$7,1575,$21,948,$7,734,$21,457,$4,4717,$12,2738,$3,9885,$9,5760
"Sept. 23, 2009",03/22/2010,7 - 8 - 20 - 25 - 29,11,5,"$131,700,000","$67,600,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$50,000",1,$100,39,$500,29,$100,40,$500,23,$7,1779,$35,1105,$7,799,$35,500,$4,4788,$20,2934,$3,9024,$15,5347
"Sept. 19, 2009",03/18/2010,5 - 24 - 25 - 30 - 49,23,3,"$114,400,000","$58,700,000",0,0,"$200,000",0,"$1,000,000",1,"$10,000",0,"$30,000",0,$100,23,$300,25,$100,43,$300,29,$7,1474,$21,892,$7,663,$21,397,$4,4254,$12,2587,$3,8410,$9,5124
"Sept. 16, 2009",03/15/2010,17 - 37 - 40 - 51 - 56,25,2,"$96,100,000","$49,900,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",2,"$20,000",0,$100,17,$200,18,$100,29,$200,20,$7,1074,$14,686,$7,531,$14,302,$4,3475,$8,2023,$3,7287,$6,4390
"Sept. 12, 2009",03/11/2010,13 - 28 - 38 - 41 - 56,25,2,"$81,000,000","$42,100,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$20,000",0,$100,15,$200,5,$100,18,$200,17,$7,1101,$14,704,$7,524,$14,326,$4,3281,$8,2203,$3,6870,$6,4689
"Sept. 9, 2009",03/08/2010,4 - 16 - 18 - 51 - 53,23,4,"$68,900,000","$35,700,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$40,000",1,$100,18,$400,12,$100,28,$400,20,$7,1067,$28,697,$7,485,$28,297,$4,3136,$16,2065,$3,6217,$12,4122
"Sept. 5, 2009",03/04/2010,9 - 16 - 27 - 35 - 57,29,3,"$57,100,000","$29,600,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$30,000",0,$100,22,$300,16,$100,19,$300,22,$7,1039,$21,698,$7,490,$21,334,$4,3020,$12,2077,$3,5849,$9,3950
"Sept. 2, 2009",03/01/2010,18 - 23 - 36 - 47 - 59,36,4,"$45,500,000","$23,100,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$100,20,$400,14,$100,31,$400,17,$7,848,$28,562,$7,390,$28,254,$4,2560,$16,1725,$3,5208,$12,3601
"Aug. 29, 2009",02/25/2010,1 - 20 - 37 - 52 - 53,33,3,"$34,500,000","$17,500,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$30,000",0,$100,15,$300,9,$100,19,$300,26,$7,830,$21,592,$7,415,$21,275,$4,2688,$12,1948,$3,5273,$9,4023
"Aug. 26, 2009",02/22/2010,1 - 21 - 23 - 30 - 43,11,3,"$25,000,000","$12,800,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",1,"$30,000",0,$100,17,$300,9,$100,16,$300,18,$7,837,$21,617,$7,433,$21,306,$4,2620,$12,1898,$3,5047,$9,3687
"Aug. 22, 2009",02/18/2010,3 - 6 - 20 - 32 - 51,23,5,"$20,000,000","$10,300,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$50,000",0,$100,17,$500,14,$100,22,$500,18,$7,892,$35,679,$7,432,$35,294,$4,2720,$20,1901,$3,5023,$15,3614
"Aug. 19, 2009",02/15/2010,14 - 24 - 31 - 43 - 51,27,5,"$259,900,000","$129,800,000",1,0,"$200,000",0,"$1,000,000",0,"$10,000",2,"$50,000",1,$100,61,$500,25,$100,105,$500,41,$7,3664,$35,1716,$7,1631,$35,808,$4,10603,$20,5056,$3,21376,$15,10397
"Aug. 15, 2009",02/11/2010,14 - 15 - 26 - 32 - 36,12,5,"$217,600,000","$108,600,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",2,"$50,000",1,$100,57,$500,26,$100,80,$500,34,$7,2605,$35,1404,$7,1237,$35,623,$4,7918,$20,4171,$3,15986,$15,8154
"Aug. 12, 2009",02/08/2010,10 - 25 - 32 - 34 - 47,5,3,"$188,600,000","$92,700,000",0,0,"$200,000",1,"$1,000,000",0,"$10,000",0,"$30,000",0,$100,33,$300,17,$100,45,$300,24,$7,2051,$21,1003,$7,980,$21,572,$4,6428,$12,3475,$3,12749,$9,6962
"Aug. 8, 2009",02/04/2010,4 - 33 - 37 - 45 - 50,11,4,"$164,200,000","$80,700,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",2,"$40,000",0,$100,36,$400,13,$100,53,$400,35,$7,1707,$28,878,$7,881,$28,443,$4,5510,$16,3097,$3,11031,$12,6245
"Aug. 5, 2009",02/01/2010,25 - 34 - 41 - 46 - 49,29,3,"$140,800,000","$69,800,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",1,"$30,000",0,$100,41,$300,13,$100,38,$300,18,$7,1526,$21,838,$7,723,$21,372,$4,4412,$12,2369,$3,9043,$9,5045
"Aug. 1, 2009",01/28/2010,5 - 37 - 39 - 46 - 53,8,4,"$122,100,000","$60,600,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$100,28,$400,17,$100,34,$400,31,$7,1525,$28,845,$7,667,$28,372,$4,4290,$16,2597,$3,8782,$12,5498
"July 29, 2009",01/25/2010,2 - 5 - 38 - 43 - 59,8,2,"$104,600,000","$51,600,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$20,000",0,$100,21,$200,16,$100,30,$200,17,$7,1242,$14,724,$7,648,$14,382,$4,3984,$8,2450,$3,7920,$6,4818
"July 25, 2009",01/21/2010,5 - 17 - 33 - 46 - 52,9,5,"$89,000,000","$43,900,000",0,0,"$200,000",2,"$1,000,000",0,"$10,000",0,"$50,000",0,$100,25,$500,13,$100,31,$500,21,$7,1194,$35,722,$7,570,$35,355,$4,3492,$20,2215,$3,6979,$15,4474
"July 22, 2009",01/18/2010,4 - 6 - 16 - 22 - 32,11,2,"$75,100,000","$37,200,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$20,000",2,$100,19,$200,27,$100,31,$200,28,$7,1167,$14,822,$7,521,$14,387,$4,3350,$8,2136,$3,6324,$6,4097
"July 18, 2009",01/14/2010,4 - 21 - 26 - 28 - 47,37,4,"$63,300,000","$31,400,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$100,23,$400,15,$100,23,$400,12,$7,1092,$28,761,$7,440,$28,328,$4,2889,$16,1929,$3,5759,$12,3826
"July 15, 2009",01/11/2010,26 - 50 - 51 - 52 - 57,37,5,"$49,000,000","$24,700,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$50,000",0,$100,18,$500,14,$100,23,$500,8,$7,754,$35,551,$7,337,$35,228,$4,2412,$20,1659,$3,5377,$15,3623
"July 11, 2009",01/07/2010,1 - 4 - 20 - 39 - 42,2,5,"$39,600,000","$20,100,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$50,000",0,$100,21,$500,13,$100,34,$500,12,$7,883,$35,673,$7,388,$35,288,$4,2667,$20,1911,$3,5061,$15,3802
"July 8, 2009",01/04/2010,19 - 42 - 50 - 53 - 56,39,2,"$30,000,000","$15,300,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$20,000",0,$100,19,$200,5,$100,11,$200,12,$7,730,$14,505,$7,287,$14,244,$4,2285,$8,1611,$3,4909,$6,3418
"July 4, 2009",12/31/2009,4 - 9 - 22 - 41 - 44,14,3,"$25,000,000","$12,700,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$30,000",0,$100,16,$300,11,$100,20,$300,18,$7,876,$21,699,$7,391,$21,295,$4,2381,$12,1817,$3,4525,$9,3611
"July 1, 2009",12/28/2009,9 - 32 - 38 - 52 - 53,15,2,"$20,000,000","$10,000,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$20,000",0,$100,9,$200,11,$100,16,$200,10,$7,705,$14,501,$7,301,$14,239,$4,2104,$8,1536,$3,4215,$6,2997
"June 27, 2009",12/24/2009,18 - 22 - 26 - 39 - 48,17,4,"$25,000,000","$12,500,000",1,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$40,000",0,$100,14,$400,10,$100,18,$400,18,$7,816,$28,591,$7,379,$28,298,$4,2494,$16,1891,$3,4919,$12,3908
"June 24, 2009",12/21/2009,16 - 18 - 24 - 51 - 53,16,5,"$20,000,000","$9,600,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",0,"$50,000",0,$100,19,$500,9,$100,22,$500,13,$7,726,$35,648,$7,336,$35,223,$4,2136,$20,1516,$3,4202,$15,3061
"June 20, 2009",12/17/2009,3 - 11 - 18 - 22 - 28,33,2,"$87,800,000","$42,300,000",1,0,"$200,000",1,"$1,000,000",0,"$10,000",2,"$20,000",0,$100,28,$200,21,$100,47,$200,22,$7,1444,$14,970,$7,573,$14,413,$4,3377,$8,2216,$3,6402,$6,4218
"June 17, 2009",12/14/2009,5 - 9 - 37 - 42 - 53,27,5,"$73,100,000","$35,500,000",0,0,"$200,000",0,"$1,000,000",0,"$10,000",3,"$50,000",0,$100,20,$500,13,$100,28,$500,24,$7,1019,$35,698,$7,481,$35,323,$4,3052,$20,2016,$3,5919,$15,3834
